"seq_number","Site","Bio_repA.x","Bio_repB.x","Bio_repC.x","Bio_repA.y","Bio_repB.y","Bio_repC.y","max_Occupancy_prob","sum.taxonomy"
"merged_fishcard_12S_all_elas_31","LTGP",3,3,2,3,3,2,0.996461986171956,"Eukaryota;Chordata;Actinopteri;Perciformes;Serranidae;Paralabrax;Paralabrax clathratus"
"merged_fishcard_12S_all_elas_31","Ben_Weston",NA,2,2,NA,2,2,0.954357499103526,"Eukaryota;Chordata;Actinopteri;Perciformes;Serranidae;Paralabrax;Paralabrax clathratus"
"merged_fishcard_12S_all_elas_314","PTDS",3,1,3,3,1,3,0.996282478362208,""
"merged_fishcard_12S_all_elas_317","Emerald_Bay",1,2,3,1,2,3,0.993780552386192,""
"merged_fishcard_12S_all_elas_32","Emerald_Bay",1,2,1,1,2,1,0.959754112903952,"Eukaryota;Chordata;Actinopteri;Lutjaniformes;Haemulidae;Anisotremus;Anisotremus davidsonii"
"merged_fishcard_12S_all_elas_32","Little_Harbor",3,3,3,3,3,3,0.996217086510444,"Eukaryota;Chordata;Actinopteri;Lutjaniformes;Haemulidae;Anisotremus;Anisotremus davidsonii"
"merged_fishcard_12S_all_elas_32","R_Beach",3,1,2,3,1,2,0.995506957440414,"Eukaryota;Chordata;Actinopteri;Lutjaniformes;Haemulidae;Anisotremus;Anisotremus davidsonii"
"merged_fishcard_12S_all_elas_32","PTDS",3,2,2,3,2,2,0.991238473371791,"Eukaryota;Chordata;Actinopteri;Lutjaniformes;Haemulidae;Anisotremus;Anisotremus davidsonii"
"merged_fishcard_12S_all_elas_32","LCZA",3,1,2,3,1,2,0.995506957440414,"Eukaryota;Chordata;Actinopteri;Lutjaniformes;Haemulidae;Anisotremus;Anisotremus davidsonii"
"merged_fishcard_12S_all_elas_32","LTGP",3,1,NA,3,1,NA,0.987238863720805,"Eukaryota;Chordata;Actinopteri;Lutjaniformes;Haemulidae;Anisotremus;Anisotremus davidsonii"
"merged_fishcard_12S_all_elas_326","Santa_Monica",NA,2,NA,NA,2,NA,0.931204242237339,"Eukaryota;Chordata;Actinopteri;Beloniformes;Exocoetidae;Fodiator;Fodiator acutus"
"merged_fishcard_12S_all_elas_33","LCZA",2,3,NA,2,3,NA,0.991463464294281,"Eukaryota;Chordata;Actinopteri;Clupeiformes;Clupeidae;Sardinops;Sardinops sagax"
"merged_fishcard_12S_all_elas_33","LTGP",2,1,NA,2,1,NA,0.944314005496223,"Eukaryota;Chordata;Actinopteri;Clupeiformes;Clupeidae;Sardinops;Sardinops sagax"
"merged_fishcard_12S_all_elas_332","LTGP",3,NA,NA,3,NA,NA,0.991144401987966,""
"merged_fishcard_12S_all_elas_333","R_Beach",2,2,1,2,2,1,0.959373928027695,""
"merged_fishcard_12S_all_elas_333","Santa_Claus",2,NA,NA,2,NA,NA,0.937297302502905,""
"merged_fishcard_12S_all_elas_34","Water_Canyon",NA,1,3,NA,1,3,0.986992057654099,"Eukaryota;Chordata;Actinopteri;Perciformes;Sebastidae;Sebastes;"
"merged_fishcard_12S_all_elas_34","Ford_Pt",NA,2,NA,NA,2,NA,0.931204242237339,"Eukaryota;Chordata;Actinopteri;Perciformes;Sebastidae;Sebastes;"
"merged_fishcard_12S_all_elas_34","Soledad",1,2,2,1,2,2,0.964621158731243,"Eukaryota;Chordata;Actinopteri;Perciformes;Sebastidae;Sebastes;"
"merged_fishcard_12S_all_elas_34","Forney",2,NA,NA,2,NA,NA,0.937297302502905,"Eukaryota;Chordata;Actinopteri;Perciformes;Sebastidae;Sebastes;"
"merged_fishcard_12S_all_elas_34","Cuylers_Harbor",2,2,1,2,2,1,0.959373928027695,"Eukaryota;Chordata;Actinopteri;Perciformes;Sebastidae;Sebastes;"
"merged_fishcard_12S_all_elas_34","Dangermond",NA,NA,2,NA,NA,2,0.937121608251869,"Eukaryota;Chordata;Actinopteri;Perciformes;Sebastidae;Sebastes;"
"merged_fishcard_12S_all_elas_34","Bechers",NA,3,2,NA,3,2,0.990783801011302,"Eukaryota;Chordata;Actinopteri;Perciformes;Sebastidae;Sebastes;"
"merged_fishcard_12S_all_elas_34","R_Beach",3,3,3,3,3,3,0.996217086510444,"Eukaryota;Chordata;Actinopteri;Perciformes;Sebastidae;Sebastes;"
"merged_fishcard_12S_all_elas_34","PTDS",1,3,3,1,3,3,0.994121574398325,"Eukaryota;Chordata;Actinopteri;Perciformes;Sebastidae;Sebastes;"
"merged_fishcard_12S_all_elas_34","LCZA",NA,3,1,NA,3,1,0.98725873871732,"Eukaryota;Chordata;Actinopteri;Perciformes;Sebastidae;Sebastes;"
"merged_fishcard_12S_all_elas_34","LTGP",2,2,3,2,2,3,0.996348935231083,"Eukaryota;Chordata;Actinopteri;Perciformes;Sebastidae;Sebastes;"
"merged_fishcard_12S_all_elas_34","LTGO_5",2,NA,1,2,NA,1,0.952050799332653,"Eukaryota;Chordata;Actinopteri;Perciformes;Sebastidae;Sebastes;"
"merged_fishcard_12S_all_elas_36","Emerald_Bay",1,3,2,1,3,2,0.995400305025871,"Eukaryota;Chordata;Actinopteri;Mugiliformes;Mugilidae;Mugil;Mugil cephalus"
"merged_fishcard_12S_all_elas_36","Little_Harbor",3,3,NA,3,3,NA,0.994871709225841,"Eukaryota;Chordata;Actinopteri;Mugiliformes;Mugilidae;Mugil;Mugil cephalus"
"merged_fishcard_12S_all_elas_36","R_Beach",1,2,NA,1,2,NA,0.951507667746369,"Eukaryota;Chordata;Actinopteri;Mugiliformes;Mugilidae;Mugil;Mugil cephalus"
"merged_fishcard_12S_all_elas_365","Bechers",2,1,NA,2,1,NA,0.944314005496223,"Eukaryota;Chordata;Actinopteri;;Embiotocidae;;"
"merged_fishcard_12S_all_elas_365","R_Beach",2,NA,1,2,NA,1,0.952050799332653,"Eukaryota;Chordata;Actinopteri;;Embiotocidae;;"
"merged_fishcard_12S_all_elas_37","PTDS",3,2,2,3,2,2,0.991238473371791,"Eukaryota;Chordata;Actinopteri;Centrarchiformes;Kyphosidae;Girella;Girella nigricans"
"merged_fishcard_12S_all_elas_37","PIDB",1,2,NA,1,2,NA,0.951507667746369,"Eukaryota;Chordata;Actinopteri;Centrarchiformes;Kyphosidae;Girella;Girella nigricans"
"merged_fishcard_12S_all_elas_37","LCZA",3,2,3,3,2,3,0.996345164735595,"Eukaryota;Chordata;Actinopteri;Centrarchiformes;Kyphosidae;Girella;Girella nigricans"
"merged_fishcard_12S_all_elas_37","LTGP",2,2,1,2,2,1,0.959373928027695,"Eukaryota;Chordata;Actinopteri;Centrarchiformes;Kyphosidae;Girella;Girella nigricans"
"merged_fishcard_12S_all_elas_38","PTDS",3,3,3,3,3,3,0.996217086510444,"Eukaryota;Chordata;Actinopteri;Perciformes;Cottidae;Clinocottus;Clinocottus analis"
"merged_fishcard_12S_all_elas_38","LTGP",2,2,2,2,2,2,0.964911756680512,"Eukaryota;Chordata;Actinopteri;Perciformes;Cottidae;Clinocottus;Clinocottus analis"
"merged_fishcard_12S_all_elas_39","Santa_Monica",2,2,3,2,2,3,0.996348935231083,"Eukaryota;Chordata;Actinopteri;;Sciaenidae;Umbrina;Umbrina roncador"
"merged_fishcard_12S_all_elas_39","Emerald_Bay",3,1,3,3,1,3,0.996282478362208,"Eukaryota;Chordata;Actinopteri;;Sciaenidae;Umbrina;Umbrina roncador"
"merged_fishcard_12S_all_elas_39","Little_Harbor",2,3,1,2,3,1,0.995114034614546,"Eukaryota;Chordata;Actinopteri;;Sciaenidae;Umbrina;Umbrina roncador"
"merged_fishcard_12S_all_elas_39","R_Beach",3,1,2,3,1,2,0.995506957440414,"Eukaryota;Chordata;Actinopteri;;Sciaenidae;Umbrina;Umbrina roncador"
"merged_fishcard_12S_all_elas_39","PTDS",3,3,3,3,3,3,0.996217086510444,"Eukaryota;Chordata;Actinopteri;;Sciaenidae;Umbrina;Umbrina roncador"
"merged_fishcard_12S_all_elas_39","PIDB",3,3,3,3,3,3,0.996217086510444,"Eukaryota;Chordata;Actinopteri;;Sciaenidae;Umbrina;Umbrina roncador"
"merged_fishcard_12S_all_elas_39","LCZA",3,3,2,3,3,2,0.996461986171956,"Eukaryota;Chordata;Actinopteri;;Sciaenidae;Umbrina;Umbrina roncador"
"merged_fishcard_12S_all_elas_39","LTGP",1,2,1,1,2,1,0.959754112903952,"Eukaryota;Chordata;Actinopteri;;Sciaenidae;Umbrina;Umbrina roncador"
"merged_fishcard_12S_all_elas_39","Ben_Weston",2,3,2,2,3,2,0.993625943222208,"Eukaryota;Chordata;Actinopteri;;Sciaenidae;Umbrina;Umbrina roncador"
"merged_fishcard_12S_all_elas_4","Water_Canyon",3,3,2,3,3,2,0.996461986171956,"Eukaryota;Chordata;Actinopteri;Atheriniformes;Atherinopsidae;Atherinops;Atherinops affinis"
"merged_fishcard_12S_all_elas_4","Coches",NA,2,2,NA,2,2,0.954357499103526,"Eukaryota;Chordata;Actinopteri;Atheriniformes;Atherinopsidae;Atherinops;Atherinops affinis"
"merged_fishcard_12S_all_elas_4","Cuylers_Harbor",1,3,2,1,3,2,0.995400305025871,"Eukaryota;Chordata;Actinopteri;Atheriniformes;Atherinopsidae;Atherinops;Atherinops affinis"
"merged_fishcard_12S_all_elas_4","Bechers",3,2,3,3,2,3,0.996345164735595,"Eukaryota;Chordata;Actinopteri;Atheriniformes;Atherinopsidae;Atherinops;Atherinops affinis"
"merged_fishcard_12S_all_elas_4","R_Beach",3,2,NA,3,2,NA,0.995007921298632,"Eukaryota;Chordata;Actinopteri;Atheriniformes;Atherinopsidae;Atherinops;Atherinops affinis"
"merged_fishcard_12S_all_elas_4","Santa_Claus",2,3,NA,2,3,NA,0.991463464294281,"Eukaryota;Chordata;Actinopteri;Atheriniformes;Atherinopsidae;Atherinops;Atherinops affinis"
"merged_fishcard_12S_all_elas_4","PTDS",3,3,3,3,3,3,0.996217086510444,"Eukaryota;Chordata;Actinopteri;Atheriniformes;Atherinopsidae;Atherinops;Atherinops affinis"
"merged_fishcard_12S_all_elas_4","LCZA",1,2,NA,1,2,NA,0.951507667746369,"Eukaryota;Chordata;Actinopteri;Atheriniformes;Atherinopsidae;Atherinops;Atherinops affinis"
"merged_fishcard_12S_all_elas_40","PTDS",3,3,2,3,3,2,0.996461986171956,"Eukaryota;Chordata;Actinopteri;Centrarchiformes;Kyphosidae;Hermosilla;Hermosilla azurea"
"merged_fishcard_12S_all_elas_40","LCZA",1,2,1,1,2,1,0.959754112903952,"Eukaryota;Chordata;Actinopteri;Centrarchiformes;Kyphosidae;Hermosilla;Hermosilla azurea"
"merged_fishcard_12S_all_elas_40","LTGP",2,NA,1,2,NA,1,0.952050799332653,"Eukaryota;Chordata;Actinopteri;Centrarchiformes;Kyphosidae;Hermosilla;Hermosilla azurea"
"merged_fishcard_12S_all_elas_407","PTDS",2,1,1,2,1,1,0.966292439746026,"Eukaryota;Chordata;Actinopteri;Perciformes;Serranidae;Paralabrax;Paralabrax auroguttatus"
"merged_fishcard_12S_all_elas_41","Coches",NA,2,1,NA,2,1,0.955503946164595,"Eukaryota;Chordata;Actinopteri;Lutjaniformes;Haemulidae;Brachygenys;Xenistius californiensis"
"merged_fishcard_12S_all_elas_41","Emerald_Bay",2,2,2,2,2,2,0.964911756680512,"Eukaryota;Chordata;Actinopteri;Lutjaniformes;Haemulidae;Brachygenys;Xenistius californiensis"
"merged_fishcard_12S_all_elas_41","Little_Harbor",3,3,3,3,3,3,0.996217086510444,"Eukaryota;Chordata;Actinopteri;Lutjaniformes;Haemulidae;Brachygenys;Xenistius californiensis"
"merged_fishcard_12S_all_elas_41","LTGO_5",3,NA,NA,3,NA,NA,0.991144401987966,"Eukaryota;Chordata;Actinopteri;Lutjaniformes;Haemulidae;Brachygenys;Xenistius californiensis"
"merged_fishcard_12S_all_elas_411","Little_Harbor",2,2,1,2,2,1,0.959373928027695,"Eukaryota;Chordata;Actinopteri;Labriformes;Labridae;Halichoeres;Halichoeres semicinctus"
"merged_fishcard_12S_all_elas_411","Emerald_Bay",NA,NA,2,NA,NA,2,0.937121608251869,"Eukaryota;Chordata;Actinopteri;Labriformes;Labridae;Halichoeres;Halichoeres semicinctus"
"merged_fishcard_12S_all_elas_414","Emerald_Bay",NA,2,NA,NA,2,NA,0.931204242237339,"Eukaryota;Chordata;Chondrichthyes;Myliobatiformes;Gymnuridae;Gymnura;Gymnura marmorata"
"merged_fishcard_12S_all_elas_42","Water_Canyon",1,2,NA,1,2,NA,0.951507667746369,"Eukaryota;Chordata;Actinopteri;Perciformes;Cottidae;Scorpaenichthys;Scorpaenichthys marmoratus"
"merged_fishcard_12S_all_elas_42","Cuylers_Harbor",3,3,3,3,3,3,0.996217086510444,"Eukaryota;Chordata;Actinopteri;Perciformes;Cottidae;Scorpaenichthys;Scorpaenichthys marmoratus"
"merged_fishcard_12S_all_elas_42","Dangermond",1,1,3,1,1,3,0.996589595447068,"Eukaryota;Chordata;Actinopteri;Perciformes;Cottidae;Scorpaenichthys;Scorpaenichthys marmoratus"
"merged_fishcard_12S_all_elas_42","Bechers",1,3,1,1,3,1,0.991579046783193,"Eukaryota;Chordata;Actinopteri;Perciformes;Cottidae;Scorpaenichthys;Scorpaenichthys marmoratus"
"merged_fishcard_12S_all_elas_42","PTDS",3,3,2,3,3,2,0.996461986171956,"Eukaryota;Chordata;Actinopteri;Perciformes;Cottidae;Scorpaenichthys;Scorpaenichthys marmoratus"
"merged_fishcard_12S_all_elas_42","LTGP",NA,NA,3,NA,NA,3,0.988098289179893,"Eukaryota;Chordata;Actinopteri;Perciformes;Cottidae;Scorpaenichthys;Scorpaenichthys marmoratus"
"merged_fishcard_12S_all_elas_42","LCZA",NA,2,NA,NA,2,NA,0.931204242237339,"Eukaryota;Chordata;Actinopteri;Perciformes;Cottidae;Scorpaenichthys;Scorpaenichthys marmoratus"
"merged_fishcard_12S_all_elas_43","Cuylers_Harbor",2,1,2,2,1,2,0.961167818951414,"Eukaryota;Chordata;Actinopteri;Perciformes;Cottidae;Clinocottus;Clinocottus analis"
"merged_fishcard_12S_all_elas_43","Little_Harbor",3,1,1,3,1,1,0.98838829760873,"Eukaryota;Chordata;Actinopteri;Perciformes;Cottidae;Clinocottus;Clinocottus analis"
"merged_fishcard_12S_all_elas_43","PTDS",3,3,3,3,3,3,0.996217086510444,"Eukaryota;Chordata;Actinopteri;Perciformes;Cottidae;Clinocottus;Clinocottus analis"
"merged_fishcard_12S_all_elas_43","LTGP",2,1,3,2,1,3,0.994092391910767,"Eukaryota;Chordata;Actinopteri;Perciformes;Cottidae;Clinocottus;Clinocottus analis"
"merged_fishcard_12S_all_elas_43","LTGO_5",NA,NA,2,NA,NA,2,0.937121608251869,"Eukaryota;Chordata;Actinopteri;Perciformes;Cottidae;Clinocottus;Clinocottus analis"
"merged_fishcard_12S_all_elas_44","Emerald_Bay",3,3,3,3,3,3,0.996217086510444,"Eukaryota;Chordata;Actinopteri;Scombriformes;Scombridae;Scomber;Scomber japonicus"
"merged_fishcard_12S_all_elas_44","Bechers",1,2,1,1,2,1,0.959754112903952,"Eukaryota;Chordata;Actinopteri;Scombriformes;Scombridae;Scomber;Scomber japonicus"
"merged_fishcard_12S_all_elas_44","LCZA",3,2,1,3,2,1,0.995434837543985,"Eukaryota;Chordata;Actinopteri;Scombriformes;Scombridae;Scomber;Scomber japonicus"
"merged_fishcard_12S_all_elas_45","Water_Canyon",2,NA,3,2,NA,3,0.994179902902111,""
"merged_fishcard_12S_all_elas_45","Soledad",1,2,1,1,2,1,0.959754112903952,""
"merged_fishcard_12S_all_elas_45","China_Camp",1,2,NA,1,2,NA,0.951507667746369,""
"merged_fishcard_12S_all_elas_45","Forney",2,1,NA,2,1,NA,0.944314005496223,""
"merged_fishcard_12S_all_elas_45","Cuylers_Harbor",2,3,3,2,3,3,0.991391671912587,""
"merged_fishcard_12S_all_elas_45","Dangermond",2,NA,NA,2,NA,NA,0.937297302502905,""
"merged_fishcard_12S_all_elas_45","R_Beach",NA,3,2,NA,3,2,0.990783801011302,""
"merged_fishcard_12S_all_elas_46","Water_Canyon",3,3,2,3,3,2,0.996461986171956,"Eukaryota;Chordata;Actinopteri;;Embiotocidae;Cymatogaster;Cymatogaster aggregata"
"merged_fishcard_12S_all_elas_46","Cuylers_Harbor",NA,3,3,NA,3,3,0.995493846139598,"Eukaryota;Chordata;Actinopteri;;Embiotocidae;Cymatogaster;Cymatogaster aggregata"
"merged_fishcard_12S_all_elas_46","Bechers",3,3,3,3,3,3,0.996217086510444,"Eukaryota;Chordata;Actinopteri;;Embiotocidae;Cymatogaster;Cymatogaster aggregata"
"merged_fishcard_12S_all_elas_467","PTDS",NA,2,NA,NA,2,NA,0.931204242237339,"Eukaryota;Chordata;Actinopteri;Scombriformes;Stromateidae;Peprilus;Peprilus simillimus"
"merged_fishcard_12S_all_elas_468","PTDS",2,NA,3,2,NA,3,0.994179902902111,""
"merged_fishcard_12S_all_elas_47","Little_Harbor",3,3,3,3,3,3,0.996217086510444,"Eukaryota;Chordata;Actinopteri;Gobiiformes;Gobiidae;Typhlogobius;Typhlogobius californiensis"
"merged_fishcard_12S_all_elas_47","R_Beach",1,2,1,1,2,1,0.959754112903952,"Eukaryota;Chordata;Actinopteri;Gobiiformes;Gobiidae;Typhlogobius;Typhlogobius californiensis"
"merged_fishcard_12S_all_elas_47","PIDB",1,2,1,1,2,1,0.959754112903952,"Eukaryota;Chordata;Actinopteri;Gobiiformes;Gobiidae;Typhlogobius;Typhlogobius californiensis"
"merged_fishcard_12S_all_elas_473","Emerald_Bay",1,1,2,1,1,2,0.953410155016338,"Eukaryota;Chordata;Actinopteri;Clupeiformes;Engraulidae;Engraulis;Engraulis mordax"
"merged_fishcard_12S_all_elas_48","Emerald_Bay",2,NA,NA,2,NA,NA,0.937297302502905,"Eukaryota;Chordata;Actinopteri;Blenniiformes;Labrisomidae;Paraclinus;Paraclinus integripinnis"
"merged_fishcard_12S_all_elas_48","PTDS",3,1,NA,3,1,NA,0.987238863720805,"Eukaryota;Chordata;Actinopteri;Blenniiformes;Labrisomidae;Paraclinus;Paraclinus integripinnis"
"merged_fishcard_12S_all_elas_48","PIDB",2,1,NA,2,1,NA,0.944314005496223,"Eukaryota;Chordata;Actinopteri;Blenniiformes;Labrisomidae;Paraclinus;Paraclinus integripinnis"
"merged_fishcard_12S_all_elas_48","LTGO_5",2,NA,3,2,NA,3,0.994179902902111,"Eukaryota;Chordata;Actinopteri;Blenniiformes;Labrisomidae;Paraclinus;Paraclinus integripinnis"
"merged_fishcard_12S_all_elas_48","LTGP",3,3,3,3,3,3,0.996217086510444,"Eukaryota;Chordata;Actinopteri;Blenniiformes;Labrisomidae;Paraclinus;Paraclinus integripinnis"
"merged_fishcard_12S_all_elas_5","Coches",1,1,2,1,1,2,0.953410155016338,""
"merged_fishcard_12S_all_elas_5","Soledad",NA,2,NA,NA,2,NA,0.931204242237339,""
"merged_fishcard_12S_all_elas_5","Cuylers_Harbor",2,3,3,2,3,3,0.991391671912587,""
"merged_fishcard_12S_all_elas_5","Dangermond",3,3,3,3,3,3,0.996217086510444,""
"merged_fishcard_12S_all_elas_5","R_Beach",NA,3,NA,NA,3,NA,0.99115210350872,""
"merged_fishcard_12S_all_elas_5","PTDS",3,3,3,3,3,3,0.996217086510444,""
"merged_fishcard_12S_all_elas_5","LTGO_5",NA,NA,3,NA,NA,3,0.988098289179893,""
"merged_fishcard_12S_all_elas_5","LTGP",2,3,3,2,3,3,0.991391671912587,""
"merged_fishcard_12S_all_elas_51","LTGO_5",NA,2,NA,NA,2,NA,0.931204242237339,""
"merged_fishcard_12S_all_elas_51","LTGP",3,NA,NA,3,NA,NA,0.991144401987966,""
"merged_fishcard_12S_all_elas_519","PTDS",2,NA,NA,2,NA,NA,0.937297302502905,""
"merged_fishcard_12S_all_elas_52","Emerald_Bay",NA,2,NA,NA,2,NA,0.931204242237339,"Eukaryota;Chordata;Chondrichthyes;Myliobatiformes;Gymnuridae;Gymnura;Gymnura marmorata"
"merged_fishcard_12S_all_elas_52","PIDB",NA,3,NA,NA,3,NA,0.99115210350872,"Eukaryota;Chordata;Chondrichthyes;Myliobatiformes;Gymnuridae;Gymnura;Gymnura marmorata"
"merged_fishcard_12S_all_elas_521","LTGP",NA,2,NA,NA,2,NA,0.931204242237339,""
"merged_fishcard_12S_all_elas_528","Little_Harbor",NA,2,NA,NA,2,NA,0.931204242237339,"Eukaryota;Chordata;Actinopteri;Clupeiformes;Dussumieriidae;Etrumeus;Etrumeus teres"
"merged_fishcard_12S_all_elas_53","Coches",2,1,NA,2,1,NA,0.944314005496223,"Eukaryota;Chordata;Actinopteri;;Moronidae;Morone;Morone saxatilis"
"merged_fishcard_12S_all_elas_53","LCZA",1,1,3,1,1,3,0.996589595447068,"Eukaryota;Chordata;Actinopteri;;Moronidae;Morone;Morone saxatilis"
"merged_fishcard_12S_all_elas_54","Dangermond",2,NA,NA,2,NA,NA,0.937297302502905,"Eukaryota;Chordata;Chondrichthyes;Myliobatiformes;Myliobatidae;Myliobatis;Myliobatis californica"
"merged_fishcard_12S_all_elas_54","PIDB",NA,NA,2,NA,NA,2,0.937121608251869,"Eukaryota;Chordata;Chondrichthyes;Myliobatiformes;Myliobatidae;Myliobatis;Myliobatis californica"
"merged_fishcard_12S_all_elas_55","Dangermond",2,1,3,2,1,3,0.994092391910767,"Eukaryota;Chordata;Chondrichthyes;Carcharhiniformes;Scyliorhinidae;Cephaloscyllium;Cephaloscyllium ventriosum"
"merged_fishcard_12S_all_elas_56","Soledad",NA,2,1,NA,2,1,0.955503946164595,"Eukaryota;Chordata;Actinopteri;Blenniiformes;Clinidae;Gibbonsia;Gibbonsia montereyensis"
"merged_fishcard_12S_all_elas_56","Cuylers_Harbor",1,3,2,1,3,2,0.995400305025871,"Eukaryota;Chordata;Actinopteri;Blenniiformes;Clinidae;Gibbonsia;Gibbonsia montereyensis"
"merged_fishcard_12S_all_elas_56","Dangermond",1,1,2,1,1,2,0.953410155016338,"Eukaryota;Chordata;Actinopteri;Blenniiformes;Clinidae;Gibbonsia;Gibbonsia montereyensis"
"merged_fishcard_12S_all_elas_57","Emerald_Bay",2,2,3,2,2,3,0.996348935231083,"Eukaryota;Chordata;Actinopteri;;Sciaenidae;Seriphus;Seriphus politus"
"merged_fishcard_12S_all_elas_57","R_Beach",3,2,3,3,2,3,0.996345164735595,"Eukaryota;Chordata;Actinopteri;;Sciaenidae;Seriphus;Seriphus politus"
"merged_fishcard_12S_all_elas_57","Santa_Claus",NA,2,1,NA,2,1,0.955503946164595,"Eukaryota;Chordata;Actinopteri;;Sciaenidae;Seriphus;Seriphus politus"
"merged_fishcard_12S_all_elas_57","PTDS",3,3,2,3,3,2,0.996461986171956,"Eukaryota;Chordata;Actinopteri;;Sciaenidae;Seriphus;Seriphus politus"
"merged_fishcard_12S_all_elas_57","LTGP",2,3,3,2,3,3,0.991391671912587,"Eukaryota;Chordata;Actinopteri;;Sciaenidae;Seriphus;Seriphus politus"
"merged_fishcard_12S_all_elas_57","LCZA",1,2,1,1,2,1,0.959754112903952,"Eukaryota;Chordata;Actinopteri;;Sciaenidae;Seriphus;Seriphus politus"
"merged_fishcard_12S_all_elas_59","Coches",NA,2,3,NA,2,3,0.99226372754182,""
"merged_fishcard_12S_all_elas_59","Bechers",NA,2,NA,NA,2,NA,0.931204242237339,""
"merged_fishcard_12S_all_elas_59","Emerald_Bay",NA,NA,2,NA,NA,2,0.937121608251869,""
"merged_fishcard_12S_all_elas_59","LTGP",3,1,1,3,1,1,0.98838829760873,""
"merged_fishcard_12S_all_elas_59","LTGO_5",2,NA,NA,2,NA,NA,0.937297302502905,""
"merged_fishcard_12S_all_elas_6","Santa_Monica",2,2,3,2,2,3,0.996348935231083,"Eukaryota;Chordata;Actinopteri;Atheriniformes;Atherinopsidae;Atherinops;Atherinops affinis"
"merged_fishcard_12S_all_elas_6","Christy",3,2,3,3,2,3,0.996345164735595,"Eukaryota;Chordata;Actinopteri;Atheriniformes;Atherinopsidae;Atherinops;Atherinops affinis"
"merged_fishcard_12S_all_elas_6","Water_Canyon",1,1,3,1,1,3,0.996589595447068,"Eukaryota;Chordata;Actinopteri;Atheriniformes;Atherinopsidae;Atherinops;Atherinops affinis"
"merged_fishcard_12S_all_elas_6","Ford_Pt",NA,2,1,NA,2,1,0.955503946164595,"Eukaryota;Chordata;Actinopteri;Atheriniformes;Atherinopsidae;Atherinops;Atherinops affinis"
"merged_fishcard_12S_all_elas_6","Sandy_Point",NA,2,NA,NA,2,NA,0.931204242237339,"Eukaryota;Chordata;Actinopteri;Atheriniformes;Atherinopsidae;Atherinops;Atherinops affinis"
"merged_fishcard_12S_all_elas_6","Soledad",NA,2,2,NA,2,2,0.954357499103526,"Eukaryota;Chordata;Actinopteri;Atheriniformes;Atherinopsidae;Atherinops;Atherinops affinis"
"merged_fishcard_12S_all_elas_6","Coches",3,3,3,3,3,3,0.996217086510444,"Eukaryota;Chordata;Actinopteri;Atheriniformes;Atherinopsidae;Atherinops;Atherinops affinis"
"merged_fishcard_12S_all_elas_6","Forney",2,1,1,2,1,1,0.966292439746026,"Eukaryota;Chordata;Actinopteri;Atheriniformes;Atherinopsidae;Atherinops;Atherinops affinis"
"merged_fishcard_12S_all_elas_6","Emerald_Bay",3,3,3,3,3,3,0.996217086510444,"Eukaryota;Chordata;Actinopteri;Atheriniformes;Atherinopsidae;Atherinops;Atherinops affinis"
"merged_fishcard_12S_all_elas_6","Little_Harbor",3,3,3,3,3,3,0.996217086510444,"Eukaryota;Chordata;Actinopteri;Atheriniformes;Atherinopsidae;Atherinops;Atherinops affinis"
"merged_fishcard_12S_all_elas_6","Dangermond",2,NA,2,2,NA,2,0.950822811403258,"Eukaryota;Chordata;Actinopteri;Atheriniformes;Atherinopsidae;Atherinops;Atherinops affinis"
"merged_fishcard_12S_all_elas_6","Bechers",1,1,2,1,1,2,0.953410155016338,"Eukaryota;Chordata;Actinopteri;Atheriniformes;Atherinopsidae;Atherinops;Atherinops affinis"
"merged_fishcard_12S_all_elas_6","R_Beach",3,3,3,3,3,3,0.996217086510444,"Eukaryota;Chordata;Actinopteri;Atheriniformes;Atherinopsidae;Atherinops;Atherinops affinis"
"merged_fishcard_12S_all_elas_6","Santa_Claus",3,2,3,3,2,3,0.996345164735595,"Eukaryota;Chordata;Actinopteri;Atheriniformes;Atherinopsidae;Atherinops;Atherinops affinis"
"merged_fishcard_12S_all_elas_6","PTDS",3,3,3,3,3,3,0.996217086510444,"Eukaryota;Chordata;Actinopteri;Atheriniformes;Atherinopsidae;Atherinops;Atherinops affinis"
"merged_fishcard_12S_all_elas_6","PIDB",2,3,2,2,3,2,0.993625943222208,"Eukaryota;Chordata;Actinopteri;Atheriniformes;Atherinopsidae;Atherinops;Atherinops affinis"
"merged_fishcard_12S_all_elas_6","LTGO_5",3,1,1,3,1,1,0.98838829760873,"Eukaryota;Chordata;Actinopteri;Atheriniformes;Atherinopsidae;Atherinops;Atherinops affinis"
"merged_fishcard_12S_all_elas_6","LCZA",2,3,3,2,3,3,0.991391671912587,"Eukaryota;Chordata;Actinopteri;Atheriniformes;Atherinopsidae;Atherinops;Atherinops affinis"
"merged_fishcard_12S_all_elas_6","LTGP",3,1,2,3,1,2,0.995506957440414,"Eukaryota;Chordata;Actinopteri;Atheriniformes;Atherinopsidae;Atherinops;Atherinops affinis"
"merged_fishcard_12S_all_elas_6","Ben_Weston",3,3,3,3,3,3,0.996217086510444,"Eukaryota;Chordata;Actinopteri;Atheriniformes;Atherinopsidae;Atherinops;Atherinops affinis"
