"","Geog_sort","Location","Site","Site_Code","Month","Day","Year","Investigator","Time_Start","Time_End","Tide_Height","Tide_Type","Time_high_tide","Time_low_tide","Collection_Method","Seine_Size_feet","Shore_distance_meters","Haul_number","Sample_number","Entered_as","Subclass","Family","Species","Common_Name","SP_Code","Count","Total_Length_mm","Standard_Length_mm","Wet_Body_Weight_g","Sex","Gut_Collected","Isotope_Sample","Notes"
"600",15,"Santa_Catalina_Island","Little_Harbor","LH",10,19,2018,NA,1645,1730,"high","rising",1900,NA,"Seine",50,20,2,NA,"Salema","Actinopterygii","Haemulidae","Brachygenys_californiensis","California_salema","HACA",1,NA,NA,NA,"ND","No","No","not_measured_10_taken_for_subsample"
"601",15,"Santa_Catalina_Island","Little_Harbor","LH",10,19,2018,NA,1645,1730,"high","rising",1900,NA,"Seine",50,20,2,NA,"Salema","Actinopterygii","Haemulidae","Brachygenys_californiensis","California_salema","HACA",1,NA,NA,NA,"ND","No","No","not_measured_10_taken_for_subsample"
"602",15,"Santa_Catalina_Island","Little_Harbor","LH",10,19,2018,NA,1645,1730,"high","rising",1900,NA,"Seine",50,20,2,NA,"Salema","Actinopterygii","Haemulidae","Brachygenys_californiensis","California_salema","HACA",1,NA,NA,NA,"ND","No","No","not_measured_10_taken_for_subsample"
"603",15,"Santa_Catalina_Island","Little_Harbor","LH",10,19,2018,NA,1645,1730,"high","rising",1900,NA,"Seine",50,20,2,NA,"Salema","Actinopterygii","Haemulidae","Brachygenys_californiensis","California_salema","HACA",1,NA,NA,NA,"ND","No","No","not_measured_10_taken_for_subsample"
"604",15,"Santa_Catalina_Island","Little_Harbor","LH",10,19,2018,NA,1645,1730,"high","rising",1900,NA,"Seine",50,20,2,NA,"Salema","Actinopterygii","Haemulidae","Brachygenys_californiensis","California_salema","HACA",1,NA,NA,NA,"ND","No","No","not_measured_10_taken_for_subsample"
"605",15,"Santa_Catalina_Island","Little_Harbor","LH",10,19,2018,NA,1645,1730,"high","rising",1900,NA,"Seine",50,20,2,NA,"Salema","Actinopterygii","Haemulidae","Brachygenys_californiensis","California_salema","HACA",1,NA,NA,NA,"ND","No","No","not_measured_10_taken_for_subsample"
"606",15,"Santa_Catalina_Island","Little_Harbor","LH",10,19,2018,NA,1645,1730,"high","rising",1900,NA,"Seine",50,20,2,NA,"Salema","Actinopterygii","Haemulidae","Brachygenys_californiensis","California_salema","HACA",1,NA,NA,NA,"ND","No","No","not_measured_10_taken_for_subsample"
"607",15,"Santa_Catalina_Island","Little_Harbor","LH",10,19,2018,NA,1645,1730,"high","rising",1900,NA,"Seine",50,20,2,NA,"Salema","Actinopterygii","Haemulidae","Brachygenys_californiensis","California_salema","HACA",1,NA,NA,NA,"ND","No","No","not_measured_10_taken_for_subsample"
"608",15,"Santa_Catalina_Island","Little_Harbor","LH",10,19,2018,NA,1645,1730,"high","rising",1900,NA,"Seine",50,20,2,NA,"Salema","Actinopterygii","Haemulidae","Brachygenys_californiensis","California_salema","HACA",1,NA,NA,NA,"ND","No","No","not_measured_10_taken_for_subsample"
"609",15,"Santa_Catalina_Island","Little_Harbor","LH",10,19,2018,NA,1645,1730,"high","rising",1900,NA,"Seine",50,20,2,NA,"Salema","Actinopterygii","Haemulidae","Brachygenys_californiensis","California_salema","HACA",1,NA,NA,NA,"ND","No","No","not_measured_10_taken_for_subsample"
"610",15,"Santa_Catalina_Island","Little_Harbor","LH",10,19,2018,NA,1645,1730,"high","rising",1900,NA,"Seine",50,20,2,NA,"Salema","Actinopterygii","Haemulidae","Brachygenys_californiensis","California_salema","HACA",1,NA,NA,NA,"ND","No","No","not_measured_10_taken_for_subsample"
"611",15,"Santa_Catalina_Island","Little_Harbor","LH",10,19,2018,NA,1645,1730,"high","rising",1900,NA,"Seine",50,20,2,NA,"Salema","Actinopterygii","Haemulidae","Brachygenys_californiensis","California_salema","HACA",1,NA,NA,NA,"ND","No","No","not_measured_10_taken_for_subsample"
"612",15,"Santa_Catalina_Island","Little_Harbor","LH",10,19,2018,NA,1645,1730,"high","rising",1900,NA,"Seine",50,20,2,NA,"Salema","Actinopterygii","Haemulidae","Brachygenys_californiensis","California_salema","HACA",1,NA,NA,NA,"ND","No","No","not_measured_10_taken_for_subsample"
"613",15,"Santa_Catalina_Island","Little_Harbor","LH",10,19,2018,NA,1645,1730,"high","rising",1900,NA,"Seine",50,20,2,NA,"Salema","Actinopterygii","Haemulidae","Brachygenys_californiensis","California_salema","HACA",1,NA,NA,NA,"ND","No","No","not_measured_10_taken_for_subsample"
"614",15,"Santa_Catalina_Island","Little_Harbor","LH",10,19,2018,NA,1645,1730,"high","rising",1900,NA,"Seine",50,20,2,NA,"Salema","Actinopterygii","Haemulidae","Brachygenys_californiensis","California_salema","HACA",1,NA,NA,NA,"ND","No","No","not_measured_10_taken_for_subsample"
"615",15,"Santa_Catalina_Island","Little_Harbor","LH",10,19,2018,NA,1645,1730,"high","rising",1900,NA,"Seine",50,20,2,NA,"Salema","Actinopterygii","Haemulidae","Brachygenys_californiensis","California_salema","HACA",1,NA,NA,NA,"ND","No","No","not_measured_10_taken_for_subsample"
"616",15,"Santa_Catalina_Island","Little_Harbor","LH",10,19,2018,NA,1645,1730,"high","rising",1900,NA,"Seine",50,20,2,NA,"Salema","Actinopterygii","Haemulidae","Brachygenys_californiensis","California_salema","HACA",1,NA,NA,NA,"ND","No","No","not_measured_10_taken_for_subsample"
"617",15,"Santa_Catalina_Island","Little_Harbor","LH",10,19,2018,NA,1645,1730,"high","rising",1900,NA,"Seine",50,20,2,NA,"Salema","Actinopterygii","Haemulidae","Brachygenys_californiensis","California_salema","HACA",1,NA,NA,NA,"ND","No","No","not_measured_10_taken_for_subsample"
"618",15,"Santa_Catalina_Island","Little_Harbor","LH",10,19,2018,NA,1645,1730,"high","rising",1900,NA,"Seine",50,20,2,NA,"Salema","Actinopterygii","Haemulidae","Brachygenys_californiensis","California_salema","HACA",1,NA,NA,NA,"ND","No","No","not_measured_10_taken_for_subsample"
"619",15,"Santa_Catalina_Island","Little_Harbor","LH",10,19,2018,NA,1645,1730,"high","rising",1900,NA,"Seine",50,20,2,NA,"Salema","Actinopterygii","Haemulidae","Brachygenys_californiensis","California_salema","HACA",1,NA,NA,NA,"ND","No","No","not_measured_10_taken_for_subsample"
"620",15,"Santa_Catalina_Island","Little_Harbor","LH",10,19,2018,NA,1645,1730,"high","rising",1900,NA,"Seine",50,20,2,NA,"Salema","Actinopterygii","Haemulidae","Brachygenys_californiensis","California_salema","HACA",1,NA,NA,NA,"ND","No","No","not_measured_10_taken_for_subsample"
"621",15,"Santa_Catalina_Island","Little_Harbor","LH",10,19,2018,NA,1645,1730,"high","rising",1900,NA,"Seine",50,20,2,NA,"Salema","Actinopterygii","Haemulidae","Brachygenys_californiensis","California_salema","HACA",1,NA,NA,NA,"ND","No","No","not_measured_10_taken_for_subsample"
"622",15,"Santa_Catalina_Island","Little_Harbor","LH",10,19,2018,NA,1645,1730,"high","rising",1900,NA,"Seine",50,20,2,NA,"Salema","Actinopterygii","Haemulidae","Brachygenys_californiensis","California_salema","HACA",1,NA,NA,NA,"ND","No","No","not_measured_10_taken_for_subsample"
"623",15,"Santa_Catalina_Island","Little_Harbor","LH",10,19,2018,NA,1645,1730,"high","rising",1900,NA,"Seine",50,20,2,NA,"Salema","Actinopterygii","Haemulidae","Brachygenys_californiensis","California_salema","HACA",1,NA,NA,NA,"ND","No","No","not_measured_10_taken_for_subsample"
"624",13,"Santa_Catalina_Island","Emerald_Bay","EB",10,21,2018,NA,1100,1200,NA,NA,NA,NA,"Seine",50,12,2,1459,"Topsmelt","Actinopterygii","Atherinopsidae","Atherinops_affinis","Topsmelt","ATAF",1,87,72,NA,"ND","yes","yes","whole_fish"
"625",13,"Santa_Catalina_Island","Emerald_Bay","EB",10,21,2018,NA,1100,1200,NA,NA,NA,NA,"Seine",50,12,2,1458,"Topsmelt","Actinopterygii","Atherinopsidae","Atherinops_affinis","Topsmelt","ATAF",1,92,77,NA,"ND","yes","yes","whole_fish"
"626",13,"Santa_Catalina_Island","Emerald_Bay","EB",10,21,2018,NA,1100,1200,NA,NA,NA,NA,"Seine",50,12,2,1457,"Topsmelt","Actinopterygii","Atherinopsidae","Atherinops_affinis","Topsmelt","ATAF",1,89,75,NA,"ND","yes","yes","whole_fish"
"627",13,"Santa_Catalina_Island","Emerald_Bay","EB",10,21,2018,NA,1100,1200,NA,NA,NA,NA,"Seine",50,12,2,1456,"Topsmelt","Actinopterygii","Atherinopsidae","Atherinops_affinis","Topsmelt","ATAF",1,85,71,NA,"ND","yes","yes","whole_fish"
"628",13,"Santa_Catalina_Island","Emerald_Bay","EB",10,21,2018,NA,1100,1200,NA,NA,NA,NA,"Seine",50,12,2,1455,"Topsmelt","Actinopterygii","Atherinopsidae","Atherinops_affinis","Topsmelt","ATAF",1,87,74,NA,"ND","yes","yes","whole_fish"
"629",13,"Santa_Catalina_Island","Emerald_Bay","EB",10,21,2018,NA,1100,1200,NA,NA,NA,NA,"Seine",50,12,2,1454,"California_halibut","Actinopterygii","Paralichthyidae","Paralichthys_californicus","California_halibut","PACA",1,273,235,NA,"ND","yes","yes",NA
"630",14,"Santa_Catalina_Island","Ben_Weston","BW",10,20,2018,NA,1030,1115,NA,NA,NA,NA,"Seine",50,15,2,1405,"Barred_surfperch","Actinopterygii","Embiotocidae","Amphistichus_argenteus","Barred_surfperch","AMAR",1,202,160,NA,"ND","yes","yes",NA
"631",14,"Santa_Catalina_Island","Ben_Weston","BW",10,20,2018,NA,1030,1115,NA,NA,NA,NA,"Seine",50,15,2,1404,"Barred_surfperch","Actinopterygii","Embiotocidae","Amphistichus_argenteus","Barred_surfperch","AMAR",1,112,87,NA,"ND","yes","yes","whole_fish"
"632",14,"Santa_Catalina_Island","Ben_Weston","BW",10,20,2018,NA,1030,1115,NA,NA,NA,NA,"Seine",50,15,2,1403,"Corbina","Actinopterygii","Sciaenidae","Menticirrhus_undulatus","California_Corbina","MEUN",1,113,95,NA,"ND","yes","yes","whole_fish"
"633",14,"Santa_Catalina_Island","Ben_Weston","BW",10,20,2018,NA,1030,1115,NA,NA,NA,NA,"Seine",50,15,2,1402,"Corbina","Actinopterygii","Sciaenidae","Menticirrhus_undulatus","California_Corbina","MEUN",1,121,101,NA,"ND","yes","yes","whole_fish"
"634",14,"Santa_Catalina_Island","Ben_Weston","BW",10,20,2018,NA,1030,1115,NA,NA,NA,NA,"Seine",50,15,2,1401,"Corbina","Actinopterygii","Sciaenidae","Menticirrhus_undulatus","California_Corbina","MEUN",1,72,57,NA,"ND","yes","yes","whole_fish"
"635",15,"Santa_Catalina_Island","Little_Harbor","LH",10,19,2018,NA,1645,1730,"high","rising",1900,NA,"Seine",50,20,2,1381,"Topsmelt","Actinopterygii","Atherinopsidae","Atherinops_affinis","Topsmelt","ATAF",1,80,69,3.1,"ND","No","No",NA
"636",15,"Santa_Catalina_Island","Little_Harbor","LH",10,19,2018,NA,1645,1730,"high","rising",1900,NA,"Seine",50,20,2,1380,"Topsmelt","Actinopterygii","Atherinopsidae","Atherinops_affinis","Topsmelt","ATAF",1,88,75,3.61,"ND","No","No",NA
"637",15,"Santa_Catalina_Island","Little_Harbor","LH",10,19,2018,NA,1645,1730,"high","rising",1900,NA,"Seine",50,20,2,1379,"Topsmelt","Actinopterygii","Atherinopsidae","Atherinops_affinis","Topsmelt","ATAF",1,91,77,4.86,"ND","No","No",NA
"638",15,"Santa_Catalina_Island","Little_Harbor","LH",10,19,2018,NA,1645,1730,"high","rising",1900,NA,"Seine",50,20,2,1378,"Topsmelt","Actinopterygii","Atherinopsidae","Atherinops_affinis","Topsmelt","ATAF",1,98,83,5.24,"ND","No","No",NA
"639",15,"Santa_Catalina_Island","Little_Harbor","LH",10,19,2018,NA,1645,1730,"high","rising",1900,NA,"Seine",50,20,2,1377,"Topsmelt","Actinopterygii","Atherinopsidae","Atherinops_affinis","Topsmelt","ATAF",1,85,72,3.55,"ND","No","No",NA
"640",15,"Santa_Catalina_Island","Little_Harbor","LH",10,19,2018,NA,1645,1730,"high","rising",1900,NA,"Seine",50,20,2,1376,"Topsmelt","Actinopterygii","Atherinopsidae","Atherinops_affinis","Topsmelt","ATAF",1,155,127,23.5,"ND","No","No",NA
"641",15,"Santa_Catalina_Island","Little_Harbor","LH",10,19,2018,NA,1645,1730,"high","rising",1900,NA,"Seine",50,20,2,1375,"Topsmelt","Actinopterygii","Atherinopsidae","Atherinops_affinis","Topsmelt","ATAF",1,152,127,NA,"ND","No","No","mangled_no_weight"
"642",15,"Santa_Catalina_Island","Little_Harbor","LH",10,19,2018,NA,1645,1730,"high","rising",1900,NA,"Seine",50,20,2,1374,"Topsmelt","Actinopterygii","Atherinopsidae","Atherinops_affinis","Topsmelt","ATAF",1,161,135,24.4,"ND","No","No",NA
"643",15,"Santa_Catalina_Island","Little_Harbor","LH",10,19,2018,NA,1645,1730,"high","rising",1900,NA,"Seine",50,20,2,1373,"Topsmelt","Actinopterygii","Atherinopsidae","Atherinops_affinis","Topsmelt","ATAF",1,93,79,4.2,"ND","No","No",NA
"644",15,"Santa_Catalina_Island","Little_Harbor","LH",10,19,2018,NA,1645,1730,"high","rising",1900,NA,"Seine",50,20,2,1372,"Topsmelt","Actinopterygii","Atherinopsidae","Atherinops_affinis","Topsmelt","ATAF",1,163,135,25.8,"ND","No","No",NA
"645",15,"Santa_Catalina_Island","Little_Harbor","LH",10,19,2018,NA,1645,1730,"high","rising",1900,NA,"Seine",50,20,2,1371,"Topsmelt","Actinopterygii","Atherinopsidae","Atherinops_affinis","Topsmelt","ATAF",1,159,135,NA,"ND","No","No","tail_mangled_no_weight"
"646",15,"Santa_Catalina_Island","Little_Harbor","LH",10,19,2018,NA,1645,1730,"high","rising",1900,NA,"Seine",50,20,2,1370,"Topsmelt","Actinopterygii","Atherinopsidae","Atherinops_affinis","Topsmelt","ATAF",1,160,134,25.1,"ND","No","No",NA
"647",15,"Santa_Catalina_Island","Little_Harbor","LH",10,19,2018,NA,1645,1730,"high","rising",1900,NA,"Seine",50,20,2,1369,"Topsmelt","Actinopterygii","Atherinopsidae","Atherinops_affinis","Topsmelt","ATAF",1,158,133,25.5,"ND","No","No",NA
"648",15,"Santa_Catalina_Island","Little_Harbor","LH",10,19,2018,NA,1645,1730,"high","rising",1900,NA,"Seine",50,20,2,1368,"Sargo","Actinopterygii","Haemulidae","Anisotremus_davidsonii","Sargo","ANDA",1,35,28,0.46,"ND","Yes","No","WF_all_6_in_one_bag"
"649",15,"Santa_Catalina_Island","Little_Harbor","LH",10,19,2018,NA,1645,1730,"high","rising",1900,NA,"Seine",50,20,2,1367,"Sargo","Actinopterygii","Haemulidae","Anisotremus_davidsonii","Sargo","ANDA",1,29,25,0.29,"ND","Yes","No","WF_all_6_in_one_bag"
"650",15,"Santa_Catalina_Island","Little_Harbor","LH",10,19,2018,NA,1645,1730,"high","rising",1900,NA,"Seine",50,20,2,1366,"Sargo","Actinopterygii","Haemulidae","Anisotremus_davidsonii","Sargo","ANDA",1,29,25,0.31,"ND","Yes","No","WF_all_6_in_one_bag"
"651",15,"Santa_Catalina_Island","Little_Harbor","LH",10,19,2018,NA,1645,1730,"high","rising",1900,NA,"Seine",50,20,2,1365,"Sargo","Actinopterygii","Haemulidae","Anisotremus_davidsonii","Sargo","ANDA",1,36,29,0.47,"ND","Yes","No","WF_all_6_in_one_bag"
"652",15,"Santa_Catalina_Island","Little_Harbor","LH",10,19,2018,NA,1645,1730,"high","rising",1900,NA,"Seine",50,20,2,1364,"Sargo","Actinopterygii","Haemulidae","Anisotremus_davidsonii","Sargo","ANDA",1,34,27,0.47,"ND","Yes","No","WF_all_6_in_one_bag"
"653",15,"Santa_Catalina_Island","Little_Harbor","LH",10,19,2018,NA,1645,1730,"high","rising",1900,NA,"Seine",50,20,2,1363,"Sargo","Actinopterygii","Haemulidae","Anisotremus_davidsonii","Sargo","ANDA",1,32,27,0.36,"ND","Yes","No","WF_all_6_in_one_bag"
"654",15,"Santa_Catalina_Island","Little_Harbor","LH",10,19,2018,NA,1645,1730,"high","rising",1900,NA,"Seine",50,20,2,1362,"Sargo","Actinopterygii","Haemulidae","Anisotremus_davidsonii","Sargo","ANDA",1,37,30,0.56,"ND","No","Yes","all_3_in_one_foil"
"655",15,"Santa_Catalina_Island","Little_Harbor","LH",10,19,2018,NA,1645,1730,"high","rising",1900,NA,"Seine",50,20,2,1361,"Sargo","Actinopterygii","Haemulidae","Anisotremus_davidsonii","Sargo","ANDA",1,39,32,0.71,"ND","No","Yes","all_3_in_one_foil"
"656",15,"Santa_Catalina_Island","Little_Harbor","LH",10,19,2018,NA,1645,1730,"high","rising",1900,NA,"Seine",50,20,2,1360,"Sargo","Actinopterygii","Haemulidae","Anisotremus_davidsonii","Sargo","ANDA",1,64,52,3.12,"ND","No","Yes","all_3_in_one_foil"
"657",15,"Santa_Catalina_Island","Little_Harbor","LH",10,19,2018,NA,1645,1730,"high","rising",1900,NA,"Seine",50,20,2,1359,"Salema","Actinopterygii","Haemulidae","Brachygenys_californiensis","California_salema","HACA",1,34,27,0.36,"ND","Yes","No","WF_all_5_in_one_bag"
"658",15,"Santa_Catalina_Island","Little_Harbor","LH",10,19,2018,NA,1645,1730,"high","rising",1900,NA,"Seine",50,20,2,1358,"Salema","Actinopterygii","Haemulidae","Brachygenys_californiensis","California_salema","HACA",1,34,28,0.35,"ND","Yes","No","WF_all_5_in_one_bag"
"659",15,"Santa_Catalina_Island","Little_Harbor","LH",10,19,2018,NA,1645,1730,"high","rising",1900,NA,"Seine",50,20,2,1357,"Salema","Actinopterygii","Haemulidae","Brachygenys_californiensis","California_salema","HACA",1,32,27,0.32,"ND","Yes","No","WF_all_5_in_one_bag"
"660",15,"Santa_Catalina_Island","Little_Harbor","LH",10,19,2018,NA,1645,1730,"high","rising",1900,NA,"Seine",50,20,2,1356,"Salema","Actinopterygii","Haemulidae","Brachygenys_californiensis","California_salema","HACA",1,41,35,0.65,"ND","Yes","No","WF_all_5_in_one_bag"
"661",15,"Santa_Catalina_Island","Little_Harbor","LH",10,19,2018,NA,1645,1730,"high","rising",1900,NA,"Seine",50,20,2,1355,"Salema","Actinopterygii","Haemulidae","Brachygenys_californiensis","California_salema","HACA",1,45,37,0.91,"ND","Yes","No","WF_all_5_in_one_bag"
"662",15,"Santa_Catalina_Island","Little_Harbor","LH",10,19,2018,NA,1645,1730,"high","rising",1900,NA,"Seine",50,20,2,1354,"Salema","Actinopterygii","Haemulidae","Brachygenys_californiensis","California_salema","HACA",1,34,28,0.38,"ND","No","Yes","all_5_in_one_foil"
"663",15,"Santa_Catalina_Island","Little_Harbor","LH",10,19,2018,NA,1645,1730,"high","rising",1900,NA,"Seine",50,20,2,1353,"Salema","Actinopterygii","Haemulidae","Brachygenys_californiensis","California_salema","HACA",1,37,31,0.49,"ND","No","Yes","all_5_in_one_foil"
"664",15,"Santa_Catalina_Island","Little_Harbor","LH",10,19,2018,NA,1645,1730,"high","rising",1900,NA,"Seine",50,20,2,1352,"Salema","Actinopterygii","Haemulidae","Brachygenys_californiensis","California_salema","HACA",1,34,28,0.38,"ND","No","Yes","all_5_in_one_foil"
"665",15,"Santa_Catalina_Island","Little_Harbor","LH",10,19,2018,NA,1645,1730,"high","rising",1900,NA,"Seine",50,20,2,1351,"Salema","Actinopterygii","Haemulidae","Brachygenys_californiensis","California_salema","HACA",1,47,39,1.03,"ND","No","Yes","all_5_in_one_foil"
"666",15,"Santa_Catalina_Island","Little_Harbor","LH",10,19,2018,NA,1645,1730,"high","rising",1900,NA,"Seine",50,20,2,1350,"Salema","Actinopterygii","Haemulidae","Brachygenys_californiensis","California_salema","HACA",1,48,38,0.9,"ND","No","Yes","all_5_in_one_foil"
"667",15,"Santa_Catalina_Island","Little_Harbor","LH",10,19,2018,NA,1645,1730,"high","rising",1900,NA,"Seine",50,20,2,1349,"Walleye_surfperch","Actinopterygii","Embiotocidae","Hyperprosopon_argenteum","Walleye_Surfperch","HYAR",1,115,92,19.6,"ND","No","No",NA
"668",15,"Santa_Catalina_Island","Little_Harbor","LH",10,19,2018,NA,1645,1730,"high","rising",1900,NA,"Seine",50,20,2,1348,"Walleye_surfperch","Actinopterygii","Embiotocidae","Hyperprosopon_argenteum","Walleye_Surfperch","HYAR",1,111,89,20,"ND","No","No",NA
"669",15,"Santa_Catalina_Island","Little_Harbor","LH",10,19,2018,NA,1645,1730,"high","rising",1900,NA,"Seine",50,20,2,1347,"Walleye_surfperch","Actinopterygii","Embiotocidae","Hyperprosopon_argenteum","Walleye_Surfperch","HYAR",1,115,91,20.4,"ND","No","No",NA
"670",15,"Santa_Catalina_Island","Little_Harbor","LH",10,19,2018,NA,1645,1730,"high","rising",1900,NA,"Seine",50,20,2,1346,"Walleye_surfperch","Actinopterygii","Embiotocidae","Hyperprosopon_argenteum","Walleye_Surfperch","HYAR",1,121,100,25.6,"ND","No","No",NA
"671",15,"Santa_Catalina_Island","Little_Harbor","LH",10,19,2018,NA,1645,1730,"high","rising",1900,NA,"Seine",50,20,2,1345,"Walleye_surfperch","Actinopterygii","Embiotocidae","Hyperprosopon_argenteum","Walleye_Surfperch","HYAR",1,189,155,99.3,"ND","No","No",NA
"672",15,"Santa_Catalina_Island","Little_Harbor","LH",10,19,2018,NA,1645,1730,"high","rising",1900,NA,"Seine",50,20,2,1344,"Walleye_surfperch","Actinopterygii","Embiotocidae","Hyperprosopon_argenteum","Walleye_Surfperch","HYAR",1,112,91,18.6,"ND","Yes","No","WF"
"673",15,"Santa_Catalina_Island","Little_Harbor","LH",10,19,2018,NA,1645,1730,"high","rising",1900,NA,"Seine",50,20,2,1343,"Walleye_surfperch","Actinopterygii","Embiotocidae","Hyperprosopon_argenteum","Walleye_Surfperch","HYAR",1,112,87,19.2,"ND","Yes","No","WF"
"674",15,"Santa_Catalina_Island","Little_Harbor","LH",10,19,2018,NA,1645,1730,"high","rising",1900,NA,"Seine",50,20,2,1342,"Walleye_surfperch","Actinopterygii","Embiotocidae","Hyperprosopon_argenteum","Walleye_Surfperch","HYAR",1,123,99,24.4,"ND","Yes","No","WF"
"675",15,"Santa_Catalina_Island","Little_Harbor","LH",10,19,2018,NA,1645,1730,"high","rising",1900,NA,"Seine",50,20,2,1341,"Giant_kelpfish","Actinopterygii","Clinidae","Heterostichus_rostratus","Giant_Kelpfish","HERO",1,145,125,20,"ND","Yes","No","WF"
"676",15,"Santa_Catalina_Island","Little_Harbor","LH",10,19,2018,NA,1645,1730,"high","rising",1900,NA,"Seine",50,20,2,1340,"Giant_kelpfish","Actinopterygii","Clinidae","Heterostichus_rostratus","Giant_Kelpfish","HERO",1,136,118,15.4,"ND","Yes","No","WF"
"677",15,"Santa_Catalina_Island","Little_Harbor","LH",10,19,2018,NA,1645,1730,"high","rising",1900,NA,"Seine",50,20,2,1339,"Giant_kelpfish","Actinopterygii","Clinidae","Heterostichus_rostratus","Giant_Kelpfish","HERO",1,150,131,22.9,"ND","Yes","No","WF"
"678",15,"Santa_Catalina_Island","Little_Harbor","LH",10,19,2018,NA,1645,1730,"high","rising",1900,NA,"Seine",50,20,2,1338,"Giant_kelpfish","Actinopterygii","Clinidae","Heterostichus_rostratus","Giant_Kelpfish","HERO",1,178,155,39.1,"ND","Yes","Yes",NA
"679",15,"Santa_Catalina_Island","Little_Harbor","LH",10,19,2018,NA,1645,1730,"high","rising",1900,NA,"Seine",50,20,2,1337,"Giant_kelpfish","Actinopterygii","Clinidae","Heterostichus_rostratus","Giant_Kelpfish","HERO",1,180,159,42.1,"ND","Yes","Yes",NA
"680",15,"Santa_Catalina_Island","Little_Harbor","LH",10,19,2018,NA,1645,1730,"high","rising",1900,NA,"Seine",50,20,2,1336,"Giant_kelpfish","Actinopterygii","Clinidae","Heterostichus_rostratus","Giant_Kelpfish","HERO",1,221,195,71.5,"ND","Yes","Yes",NA
"681",15,"Santa_Catalina_Island","Little_Harbor","LH",10,19,2018,NA,1645,1730,"high","rising",1900,NA,"Seine",50,20,2,1335,"Giant_kelpfish","Actinopterygii","Clinidae","Heterostichus_rostratus","Giant_Kelpfish","HERO",1,245,216,116.1,"F","Yes","Yes",NA
"682",1,"San_Miguel_Island","Cuylers_Harbor","CH",10,16,2018,NA,1115,1215,"high","ebbing",NA,NA,"Seine",50,10,2,1201,"Topsmelt","Actinopterygii","Atherinopsidae","Atherinops_affinis","Topsmelt","ATAF",1,89,76,NA,"ND","Yes","Yes","WF"
"683",1,"San_Miguel_Island","Cuylers_Harbor","CH",10,16,2018,NA,1115,1215,"high","ebbing",NA,NA,"Seine",50,10,2,1200,"Topsmelt","Actinopterygii","Atherinopsidae","Atherinops_affinis","Topsmelt","ATAF",1,80,69,NA,"ND","Yes","Yes","WF"
"684",NA,"Santa_Barbara","Santa_Claus","SC",10,12,2018,"Madden_Puerzer",1030,1115,"high",NA,1200,NA,"Seine",50,25,2,1120,"Barred_surfperch","Actinopterygii","Embiotocidae","Amphistichus_argenteus","Barred_surfperch","AMAR",1,127,101,NA,"ND","Yes","Yes",NA
"685",NA,"Santa_Barbara","Santa_Claus","SC",10,12,2018,"Madden_Puerzer",1030,1115,"high",NA,1200,NA,"Seine",50,25,2,1119,"Barred_surfperch","Actinopterygii","Embiotocidae","Amphistichus_argenteus","Barred_surfperch","AMAR",1,136,110,NA,"ND","Yes","Yes",NA
"686",NA,"Santa_Barbara","Santa_Claus","SC",10,12,2018,"Madden_Puerzer",1030,1115,"high",NA,1200,NA,"Seine",50,25,2,1118,"Barred_surfperch","Actinopterygii","Embiotocidae","Amphistichus_argenteus","Barred_surfperch","AMAR",1,132,105,NA,"ND","Yes","Yes",NA
"687",NA,"Santa_Barbara","Santa_Claus","SC",10,12,2018,"Madden_Puerzer",1030,1115,"high",NA,1200,NA,"Seine",50,25,2,1117,"Barred_surfperch","Actinopterygii","Embiotocidae","Amphistichus_argenteus","Barred_surfperch","AMAR",1,193,158,NA,"ND","Yes","Yes",NA
"688",NA,"Santa_Barbara","Santa_Claus","SC",10,12,2018,"Madden_Puerzer",1030,1115,"high",NA,1200,NA,"Seine",50,25,2,1116,"Barred_surfperch","Actinopterygii","Embiotocidae","Amphistichus_argenteus","Barred_surfperch","AMAR",1,219,178,NA,"ND","Yes","Yes",NA
"689",NA,"Santa_Barbara","Santa_Claus","SC",10,12,2018,"Madden_Puerzer",1030,1115,"high",NA,1200,NA,"Seine",50,25,2,1115,"Barred_surfperch","Actinopterygii","Embiotocidae","Amphistichus_argenteus","Barred_surfperch","AMAR",1,208,169,NA,"ND","Yes","Yes",NA
"690",NA,"Santa_Barbara","Santa_Claus","SC",10,12,2018,"Madden_Puerzer",1030,1115,"high",NA,1200,NA,"Seine",50,25,2,1114,"Barred_surfperch","Actinopterygii","Embiotocidae","Amphistichus_argenteus","Barred_surfperch","AMAR",1,104,82,NA,"ND","No","No",NA
"691",NA,"Santa_Barbara","Santa_Claus","SC",10,12,2018,"Madden_Puerzer",1030,1115,"high",NA,1200,NA,"Seine",50,25,2,1113,"Barred_surfperch","Actinopterygii","Embiotocidae","Amphistichus_argenteus","Barred_surfperch","AMAR",1,97,79,NA,"ND","No","No",NA
"692",NA,"Santa_Barbara","Santa_Claus","SC",10,12,2018,"Madden_Puerzer",1030,1115,"high",NA,1200,NA,"Seine",50,25,2,1112,"Barred_surfperch","Actinopterygii","Embiotocidae","Amphistichus_argenteus","Barred_surfperch","AMAR",1,118,94,NA,"ND","No","No",NA
"693",NA,"Isla_Vista","R_Beach","RB",10,10,2018,"Puerzer",1220,NA,NA,NA,NA,NA,"Seine",50,NA,2,1014,"Corbina","Actinopterygii","Sciaenidae","Menticirrhus_undulatus","California_Corbina","MEUN",1,57,51,NA,"ND","Yes","No","WF"
