"","Species","Site","e_index","sd_e_index","mean_seine_count","sd_seine_count","matching","matching2","eDNA_Presence_tot","nps_Presence_tot","eDNA_detect","Seine_detect"
"323","Urolophus halleri","Southeast_Anchorage",0,0,0,0,"Both.Missed","Matching",1.7167141132301,1,"eDNA.Detected","Seine.Detected"
"324","Urolophus halleri","Water_Canyon",0,0,0,0,"Both.Missed","Matching",1.7167141132301,1,"eDNA.Detected","Seine.Detected"
"325","Xenistius californiensis","Bechers",0,0,0,0,"Both.Missed","Matching",1.59212750145434,23,"eDNA.Detected","Seine.Detected"
"326","Xenistius californiensis","Ben_Weston",0.399040486626046,0.399040486626046,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",1.59212750145434,23,"eDNA.Detected","Seine.Detected"
"327","Xenistius californiensis","China_Camp",0,0,0,0,"Both.Missed","Matching",1.59212750145434,23,"eDNA.Detected","Seine.Detected"
"328","Xenistius californiensis","Christy",0,0,0,0,"Both.Missed","Matching",1.59212750145434,23,"eDNA.Detected","Seine.Detected"
"329","Xenistius californiensis","Coches",0.0808504787780451,0.0808504787780451,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",1.59212750145434,23,"eDNA.Detected","Seine.Detected"
"330","Xenistius californiensis","Cuylers_Harbor",0,0,0,0,"Both.Missed","Matching",1.59212750145434,23,"eDNA.Detected","Seine.Detected"
"331","Xenistius californiensis","Dangermond",0,0,0,0,"Both.Missed","Matching",1.59212750145434,23,"eDNA.Detected","Seine.Detected"
"332","Xenistius californiensis","Emerald_Bay",0.112236536050251,0.112236536050251,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",1.59212750145434,23,"eDNA.Detected","Seine.Detected"
"333","Xenistius californiensis","Ford_Pt",0,0,0,0,"Both.Missed","Matching",1.59212750145434,23,"eDNA.Detected","Seine.Detected"
"334","Xenistius californiensis","Forney",0,0,0,0,"Both.Missed","Matching",1.59212750145434,23,"eDNA.Detected","Seine.Detected"
"335","Xenistius californiensis","Little_Harbor",1,1,23,29.698484809835,"Both.Detected","Matching",1.59212750145434,23,"eDNA.Detected","Seine.Detected"
"336","Xenistius californiensis","R_Beach",0,0,0,0,"Both.Missed","Matching",1.59212750145434,23,"eDNA.Detected","Seine.Detected"
"337","Xenistius californiensis","Sandy_Point",0,0,0,0,"Both.Missed","Matching",1.59212750145434,23,"eDNA.Detected","Seine.Detected"
"338","Xenistius californiensis","Santa_Claus",0,0,0,0,"Both.Missed","Matching",1.59212750145434,23,"eDNA.Detected","Seine.Detected"
"339","Xenistius californiensis","Santa_Monica",0,0,0,0,"Both.Missed","Matching",1.59212750145434,23,"eDNA.Detected","Seine.Detected"
"340","Xenistius californiensis","Soledad",0,0,0,0,"Both.Missed","Matching",1.59212750145434,23,"eDNA.Detected","Seine.Detected"
"341","Xenistius californiensis","Southeast_Anchorage",0,0,0,0,"Both.Missed","Matching",1.59212750145434,23,"eDNA.Detected","Seine.Detected"
"342","Xenistius californiensis","Water_Canyon",0,0,0,0,"Both.Missed","Matching",1.59212750145434,23,"eDNA.Detected","Seine.Detected"
