Geog_sort,Location,Site,Site_Code,Month,Day,Year,Investigator,Time_Start,Time_End,Tide_Height,Tide_Type,Time_high_tide,Time_low_tide,Collection_Method,Seine_Size_feet,Shore_distance_meters,Haul_number,Sample_number,Entered_as,Subclass,Family,Species,Common_Name,SP_Code,Count,Total_Length_mm,Standard_Length_mm,Wet_Body_Weight_g,Sex,Gut_Collected,Isotope_Sample,Notes
15,Santa_Catalina_Island,Little_Harbor,LH,10,19,2018,NA,1645,1730,high,rising,1900,NA,Seine,50,20,2,1348,Walleye_surfperch,Actinopterygii,Embiotocidae,Hyperprosopon_argenteum,Walleye_Surfperch,HYAR,1,111,89,20,ND,No,No,NA
15,Santa_Catalina_Island,Little_Harbor,LH,10,19,2018,NA,1645,1730,high,rising,1900,NA,Seine,50,20,2,1347,Walleye_surfperch,Actinopterygii,Embiotocidae,Hyperprosopon_argenteum,Walleye_Surfperch,HYAR,1,115,91,20.4,ND,No,No,NA
15,Santa_Catalina_Island,Little_Harbor,LH,10,19,2018,NA,1645,1730,high,rising,1900,NA,Seine,50,20,2,1346,Walleye_surfperch,Actinopterygii,Embiotocidae,Hyperprosopon_argenteum,Walleye_Surfperch,HYAR,1,121,100,25.6,ND,No,No,NA
15,Santa_Catalina_Island,Little_Harbor,LH,10,19,2018,NA,1645,1730,high,rising,1900,NA,Seine,50,20,2,1345,Walleye_surfperch,Actinopterygii,Embiotocidae,Hyperprosopon_argenteum,Walleye_Surfperch,HYAR,1,189,155,99.3,ND,No,No,NA
15,Santa_Catalina_Island,Little_Harbor,LH,10,19,2018,NA,1645,1730,high,rising,1900,NA,Seine,50,20,2,1344,Walleye_surfperch,Actinopterygii,Embiotocidae,Hyperprosopon_argenteum,Walleye_Surfperch,HYAR,1,112,91,18.6,ND,Yes,No,WF
15,Santa_Catalina_Island,Little_Harbor,LH,10,19,2018,NA,1645,1730,high,rising,1900,NA,Seine,50,20,2,1343,Walleye_surfperch,Actinopterygii,Embiotocidae,Hyperprosopon_argenteum,Walleye_Surfperch,HYAR,1,112,87,19.2,ND,Yes,No,WF
15,Santa_Catalina_Island,Little_Harbor,LH,10,19,2018,NA,1645,1730,high,rising,1900,NA,Seine,50,20,2,1342,Walleye_surfperch,Actinopterygii,Embiotocidae,Hyperprosopon_argenteum,Walleye_Surfperch,HYAR,1,123,99,24.4,ND,Yes,No,WF
15,Santa_Catalina_Island,Little_Harbor,LH,10,19,2018,NA,1645,1730,high,rising,1900,NA,Seine,50,20,2,1341,Giant_kelpfish,Actinopterygii,Clinidae,Heterostichus_rostratus,Giant_Kelpfish,HERO,1,145,125,20,ND,Yes,No,WF
15,Santa_Catalina_Island,Little_Harbor,LH,10,19,2018,NA,1645,1730,high,rising,1900,NA,Seine,50,20,2,1340,Giant_kelpfish,Actinopterygii,Clinidae,Heterostichus_rostratus,Giant_Kelpfish,HERO,1,136,118,15.4,ND,Yes,No,WF
15,Santa_Catalina_Island,Little_Harbor,LH,10,19,2018,NA,1645,1730,high,rising,1900,NA,Seine,50,20,2,1339,Giant_kelpfish,Actinopterygii,Clinidae,Heterostichus_rostratus,Giant_Kelpfish,HERO,1,150,131,22.9,ND,Yes,No,WF
15,Santa_Catalina_Island,Little_Harbor,LH,10,19,2018,NA,1645,1730,high,rising,1900,NA,Seine,50,20,2,1338,Giant_kelpfish,Actinopterygii,Clinidae,Heterostichus_rostratus,Giant_Kelpfish,HERO,1,178,155,39.1,ND,Yes,Yes,NA
15,Santa_Catalina_Island,Little_Harbor,LH,10,19,2018,NA,1645,1730,high,rising,1900,NA,Seine,50,20,2,1337,Giant_kelpfish,Actinopterygii,Clinidae,Heterostichus_rostratus,Giant_Kelpfish,HERO,1,180,159,42.1,ND,Yes,Yes,NA
15,Santa_Catalina_Island,Little_Harbor,LH,10,19,2018,NA,1645,1730,high,rising,1900,NA,Seine,50,20,2,1336,Giant_kelpfish,Actinopterygii,Clinidae,Heterostichus_rostratus,Giant_Kelpfish,HERO,1,221,195,71.5,ND,Yes,Yes,NA
15,Santa_Catalina_Island,Little_Harbor,LH,10,19,2018,NA,1645,1730,high,rising,1900,NA,Seine,50,20,2,1335,Giant_kelpfish,Actinopterygii,Clinidae,Heterostichus_rostratus,Giant_Kelpfish,HERO,1,245,216,116.1,F,Yes,Yes,NA
1,San_Miguel_Island,Cuylers_Harbor,CH,10,16,2018,NA,1115,1215,high,ebbing,NA,NA,Seine,50,10,2,1201,Topsmelt,Actinopterygii,Atherinopsidae,Atherinops_affinis,Topsmelt,ATAF,1,89,76,NA,ND,Yes,Yes,WF
1,San_Miguel_Island,Cuylers_Harbor,CH,10,16,2018,NA,1115,1215,high,ebbing,NA,NA,Seine,50,10,2,1200,Topsmelt,Actinopterygii,Atherinopsidae,Atherinops_affinis,Topsmelt,ATAF,1,80,69,NA,ND,Yes,Yes,WF
NA,Santa_Barbara,Santa_Claus,SC,10,12,2018,Madden_Puerzer,1030,1115,high,NA,1200,NA,Seine,50,25,2,1120,Barred_surfperch,Actinopterygii,Embiotocidae,Amphistichus_argenteus,Barred_surfperch,AMAR,1,127,101,NA,ND,Yes,Yes,NA
NA,Santa_Barbara,Santa_Claus,SC,10,12,2018,Madden_Puerzer,1030,1115,high,NA,1200,NA,Seine,50,25,2,1119,Barred_surfperch,Actinopterygii,Embiotocidae,Amphistichus_argenteus,Barred_surfperch,AMAR,1,136,110,NA,ND,Yes,Yes,NA
NA,Santa_Barbara,Santa_Claus,SC,10,12,2018,Madden_Puerzer,1030,1115,high,NA,1200,NA,Seine,50,25,2,1118,Barred_surfperch,Actinopterygii,Embiotocidae,Amphistichus_argenteus,Barred_surfperch,AMAR,1,132,105,NA,ND,Yes,Yes,NA
NA,Santa_Barbara,Santa_Claus,SC,10,12,2018,Madden_Puerzer,1030,1115,high,NA,1200,NA,Seine,50,25,2,1117,Barred_surfperch,Actinopterygii,Embiotocidae,Amphistichus_argenteus,Barred_surfperch,AMAR,1,193,158,NA,ND,Yes,Yes,NA
NA,Santa_Barbara,Santa_Claus,SC,10,12,2018,Madden_Puerzer,1030,1115,high,NA,1200,NA,Seine,50,25,2,1116,Barred_surfperch,Actinopterygii,Embiotocidae,Amphistichus_argenteus,Barred_surfperch,AMAR,1,219,178,NA,ND,Yes,Yes,NA
NA,Santa_Barbara,Santa_Claus,SC,10,12,2018,Madden_Puerzer,1030,1115,high,NA,1200,NA,Seine,50,25,2,1115,Barred_surfperch,Actinopterygii,Embiotocidae,Amphistichus_argenteus,Barred_surfperch,AMAR,1,208,169,NA,ND,Yes,Yes,NA
NA,Santa_Barbara,Santa_Claus,SC,10,12,2018,Madden_Puerzer,1030,1115,high,NA,1200,NA,Seine,50,25,2,1114,Barred_surfperch,Actinopterygii,Embiotocidae,Amphistichus_argenteus,Barred_surfperch,AMAR,1,104,82,NA,ND,No,No,NA
NA,Santa_Barbara,Santa_Claus,SC,10,12,2018,Madden_Puerzer,1030,1115,high,NA,1200,NA,Seine,50,25,2,1113,Barred_surfperch,Actinopterygii,Embiotocidae,Amphistichus_argenteus,Barred_surfperch,AMAR,1,97,79,NA,ND,No,No,NA
NA,Santa_Barbara,Santa_Claus,SC,10,12,2018,Madden_Puerzer,1030,1115,high,NA,1200,NA,Seine,50,25,2,1112,Barred_surfperch,Actinopterygii,Embiotocidae,Amphistichus_argenteus,Barred_surfperch,AMAR,1,118,94,NA,ND,No,No,NA
NA,Isla_Vista,R_Beach,RB,10,10,2018,Puerzer,1220,NA,NA,NA,NA,NA,Seine,50,NA,2,1014,Corbina,Actinopterygii,Sciaenidae,Menticirrhus_undulatus,California_Corbina,MEUN,1,57,51,NA,ND,Yes,No,WF
NA,Isla_Vista,R_Beach,RB,10,10,2018,Puerzer,1220,NA,NA,NA,NA,NA,Seine,50,NA,2,1013,Corbina,Actinopterygii,Sciaenidae,Menticirrhus_undulatus,California_Corbina,MEUN,1,80,65,NA,ND,Yes,Yes,WF
NA,Isla_Vista,R_Beach,RB,10,10,2018,Puerzer,1220,NA,NA,NA,NA,NA,Seine,50,NA,2,1012,Corbina,Actinopterygii,Sciaenidae,Menticirrhus_undulatus,California_Corbina,MEUN,1,78,61,NA,ND,Yes,Yes,WF
NA,Isla_Vista,R_Beach,RB,10,10,2018,Puerzer,1220,NA,NA,NA,NA,NA,Seine,50,NA,2,1011,Corbina,Actinopterygii,Sciaenidae,Menticirrhus_undulatus,California_Corbina,MEUN,1,141,116,NA,ND,Yes,Yes,WF
NA,Isla_Vista,R_Beach,RB,10,10,2018,Puerzer,1220,NA,NA,NA,NA,NA,Seine,50,NA,2,1010,Corbina,Actinopterygii,Sciaenidae,Menticirrhus_undulatus,California_Corbina,MEUN,1,206,175,NA,ND,Yes,Yes,WF
NA,Isla_Vista,R_Beach,RB,10,10,2018,Puerzer,1220,NA,NA,NA,NA,NA,Seine,50,NA,2,1009,Barred_surfperch,Actinopterygii,Embiotocidae,Amphistichus_argenteus,Barred_surfperch,AMAR,1,124,99,NA,ND,Yes,Yes,WF
6,Santa_Rosa_Island,Bechers,BB,9,19,2018,NA,1100,1230,low,NA,813,NA,Seine,50,4,2,967,Barred_surfperch,Actinopterygii,Embiotocidae,Amphistichus_argenteus,Barred_surfperch,AMAR,1,97,85,NA,ND,No,No,chopped_off_tail
6,Santa_Rosa_Island,Bechers,BB,9,19,2018,NA,1100,1230,low,NA,813,NA,Seine,50,4,2,966,Barred_surfperch,Actinopterygii,Embiotocidae,Amphistichus_argenteus,Barred_surfperch,AMAR,1,91,70,NA,ND,No,No,NA
6,Santa_Rosa_Island,Bechers,BB,9,19,2018,NA,1100,1230,low,NA,813,NA,Seine,50,4,2,965,Barred_surfperch,Actinopterygii,Embiotocidae,Amphistichus_argenteus,Barred_surfperch,AMAR,1,79,64,NA,ND,No,No,NA
6,Santa_Rosa_Island,Bechers,BB,9,19,2018,NA,1100,1230,low,NA,813,NA,Seine,50,4,2,964,Barred_surfperch,Actinopterygii,Embiotocidae,Amphistichus_argenteus,Barred_surfperch,AMAR,1,110,88,NA,ND,No,No,NA
6,Santa_Rosa_Island,Bechers,BB,9,19,2018,NA,1100,1230,low,NA,813,NA,Seine,50,4,2,963,Barred_surfperch,Actinopterygii,Embiotocidae,Amphistichus_argenteus,Barred_surfperch,AMAR,1,114,82,NA,ND,No,No,NA
6,Santa_Rosa_Island,Bechers,BB,9,19,2018,NA,1100,1230,low,NA,813,NA,Seine,50,4,2,962,Barred_surfperch,Actinopterygii,Embiotocidae,Amphistichus_argenteus,Barred_surfperch,AMAR,1,119,94,NA,ND,No,No,NA
6,Santa_Rosa_Island,Bechers,BB,9,19,2018,NA,1100,1230,low,NA,813,NA,Seine,50,4,2,961,Barred_surfperch,Actinopterygii,Embiotocidae,Amphistichus_argenteus,Barred_surfperch,AMAR,1,96,75,NA,ND,No,No,NA
6,Santa_Rosa_Island,Bechers,BB,9,19,2018,NA,1100,1230,low,NA,813,NA,Seine,50,4,2,960,Barred_surfperch,Actinopterygii,Embiotocidae,Amphistichus_argenteus,Barred_surfperch,AMAR,1,80,62,NA,ND,No,No,NA
6,Santa_Rosa_Island,Bechers,BB,9,19,2018,NA,1100,1230,low,NA,813,NA,Seine,50,4,2,959,Barred_surfperch,Actinopterygii,Embiotocidae,Amphistichus_argenteus,Barred_surfperch,AMAR,1,80,63,NA,ND,No,No,NA
6,Santa_Rosa_Island,Bechers,BB,9,19,2018,NA,1100,1230,low,NA,813,NA,Seine,50,4,2,958,Barred_surfperch,Actinopterygii,Embiotocidae,Amphistichus_argenteus,Barred_surfperch,AMAR,1,95,76,NA,ND,No,No,NA
6,Santa_Rosa_Island,Bechers,BB,9,19,2018,NA,1100,1230,low,NA,813,NA,Seine,50,4,2,957,Barred_surfperch,Actinopterygii,Embiotocidae,Amphistichus_argenteus,Barred_surfperch,AMAR,1,103,81,NA,ND,No,No,NA
6,Santa_Rosa_Island,Bechers,BB,9,19,2018,NA,1100,1230,low,NA,813,NA,Seine,50,4,2,956,Barred_surfperch,Actinopterygii,Embiotocidae,Amphistichus_argenteus,Barred_surfperch,AMAR,1,102,80,NA,ND,No,No,NA
6,Santa_Rosa_Island,Bechers,BB,9,19,2018,NA,1100,1230,low,NA,813,NA,Seine,50,4,2,955,Barred_surfperch,Actinopterygii,Embiotocidae,Amphistichus_argenteus,Barred_surfperch,AMAR,1,97,77,NA,ND,No,No,NA
6,Santa_Rosa_Island,Bechers,BB,9,19,2018,NA,1100,1230,low,NA,813,NA,Seine,50,4,2,954,Barred_surfperch,Actinopterygii,Embiotocidae,Amphistichus_argenteus,Barred_surfperch,AMAR,1,105,85,NA,ND,No,No,NA
6,Santa_Rosa_Island,Bechers,BB,9,19,2018,NA,1100,1230,low,NA,813,NA,Seine,50,4,2,953,Barred_surfperch,Actinopterygii,Embiotocidae,Amphistichus_argenteus,Barred_surfperch,AMAR,1,122,98,NA,ND,No,No,NA
6,Santa_Rosa_Island,Bechers,BB,9,19,2018,NA,1100,1230,low,NA,813,NA,Seine,50,4,2,952,Barred_surfperch,Actinopterygii,Embiotocidae,Amphistichus_argenteus,Barred_surfperch,AMAR,1,107,85,NA,ND,No,No,NA
6,Santa_Rosa_Island,Bechers,BB,9,19,2018,NA,1100,1230,low,NA,813,NA,Seine,50,4,2,951,Barred_surfperch,Actinopterygii,Embiotocidae,Amphistichus_argenteus,Barred_surfperch,AMAR,1,98,79,NA,ND,No,No,NA
6,Santa_Rosa_Island,Bechers,BB,9,19,2018,NA,1100,1230,low,NA,813,NA,Seine,50,4,2,950,Barred_surfperch,Actinopterygii,Embiotocidae,Amphistichus_argenteus,Barred_surfperch,AMAR,1,113,84,NA,ND,No,No,NA
6,Santa_Rosa_Island,Bechers,BB,9,19,2018,NA,1100,1230,low,NA,813,NA,Seine,50,4,2,949,Barred_surfperch,Actinopterygii,Embiotocidae,Amphistichus_argenteus,Barred_surfperch,AMAR,1,115,93,NA,ND,No,No,NA
6,Santa_Rosa_Island,Bechers,BB,9,19,2018,NA,1100,1230,low,NA,813,NA,Seine,50,4,2,948,Barred_surfperch,Actinopterygii,Embiotocidae,Amphistichus_argenteus,Barred_surfperch,AMAR,1,105,84,NA,ND,No,No,NA
6,Santa_Rosa_Island,Bechers,BB,9,19,2018,NA,1100,1230,low,NA,813,NA,Seine,50,4,2,947,Barred_surfperch,Actinopterygii,Embiotocidae,Amphistichus_argenteus,Barred_surfperch,AMAR,1,109,87,NA,ND,No,No,NA
6,Santa_Rosa_Island,Bechers,BB,9,19,2018,NA,1100,1230,low,NA,813,NA,Seine,50,4,2,946,Barred_surfperch,Actinopterygii,Embiotocidae,Amphistichus_argenteus,Barred_surfperch,AMAR,1,112,81,NA,ND,No,No,NA
6,Santa_Rosa_Island,Bechers,BB,9,19,2018,NA,1100,1230,low,NA,813,NA,Seine,50,4,2,945,Barred_surfperch,Actinopterygii,Embiotocidae,Amphistichus_argenteus,Barred_surfperch,AMAR,1,99,81,NA,ND,No,No,NA
6,Santa_Rosa_Island,Bechers,BB,9,19,2018,NA,1100,1230,low,NA,813,NA,Seine,50,4,2,944,Barred_surfperch,Actinopterygii,Embiotocidae,Amphistichus_argenteus,Barred_surfperch,AMAR,1,99,80,NA,ND,No,No,NA
6,Santa_Rosa_Island,Bechers,BB,9,19,2018,NA,1100,1230,low,NA,813,NA,Seine,50,4,2,943,Barred_surfperch,Actinopterygii,Embiotocidae,Amphistichus_argenteus,Barred_surfperch,AMAR,1,79,62,NA,ND,Yes,Yes,Whole_fish
6,Santa_Rosa_Island,Bechers,BB,9,19,2018,NA,1100,1230,low,NA,813,NA,Seine,50,4,2,942,Barred_surfperch,Actinopterygii,Embiotocidae,Amphistichus_argenteus,Barred_surfperch,AMAR,1,78,63,NA,ND,Yes,Yes,Whole_fish
6,Santa_Rosa_Island,Bechers,BB,9,19,2018,NA,1100,1230,low,NA,813,NA,Seine,50,4,2,941,Barred_surfperch,Actinopterygii,Embiotocidae,Amphistichus_argenteus,Barred_surfperch,AMAR,1,80,66,NA,ND,Yes,Yes,Whole_fish
6,Santa_Rosa_Island,Bechers,BB,9,19,2018,NA,1100,1230,low,NA,813,NA,Seine,50,4,2,940,Barred_surfperch,Actinopterygii,Embiotocidae,Amphistichus_argenteus,Barred_surfperch,AMAR,1,122,98,NA,ND,Yes,Yes,Whole_fish
6,Santa_Rosa_Island,Bechers,BB,9,19,2018,NA,1100,1230,low,NA,813,NA,Seine,50,4,2,939,Barred_surfperch,Actinopterygii,Embiotocidae,Amphistichus_argenteus,Barred_surfperch,AMAR,1,129,114,NA,ND,Yes,Yes,Whole_fish
6,Santa_Rosa_Island,Bechers,BB,9,19,2018,NA,1100,1230,low,NA,813,NA,Seine,50,4,2,938,Barred_surfperch,Actinopterygii,Embiotocidae,Amphistichus_argenteus,Barred_surfperch,AMAR,1,125,99,NA,ND,Yes,Yes,Whole_fish
6,Santa_Rosa_Island,Bechers,BB,9,19,2018,NA,1100,1230,low,NA,813,NA,Seine,50,4,2,937,Barred_surfperch,Actinopterygii,Embiotocidae,Amphistichus_argenteus,Barred_surfperch,AMAR,1,123,99,NA,ND,Yes,Yes,Whole_fish
6,Santa_Rosa_Island,Bechers,BB,9,19,2018,NA,1100,1230,low,NA,813,NA,Seine,50,4,2,936,Barred_surfperch,Actinopterygii,Embiotocidae,Amphistichus_argenteus,Barred_surfperch,AMAR,1,126,110,NA,ND,Yes,Yes,Whole_fish
6,Santa_Rosa_Island,Bechers,BB,9,19,2018,NA,1100,1230,low,NA,813,NA,Seine,50,4,2,935,Dwarf_surfperch,Actinopterygii,Embiotocidae,Micrometrus_minimus,Dwarf_perch,MIMI,1,63,49,NA,ND,Yes,Yes,Whole_fish
6,Santa_Rosa_Island,Bechers,BB,9,19,2018,NA,1100,1230,low,NA,813,NA,Seine,50,4,2,934,Dwarf_surfperch,Actinopterygii,Embiotocidae,Micrometrus_minimus,Dwarf_perch,MIMI,1,61,48,NA,ND,Yes,Yes,Whole_fish
6,Santa_Rosa_Island,Bechers,BB,9,19,2018,NA,1100,1230,low,NA,813,NA,Seine,50,4,2,933,White_seabass,Actinopterygii,Sciaenidae,Atractoscion_nobilis,White_seabass,ATNO,1,79,66,NA,ND,Yes,Yes,Whole_fish
6,Santa_Rosa_Island,Bechers,BB,9,19,2018,NA,1100,1230,low,NA,813,NA,Seine,50,4,2,932,Grunion,Actinopterygii,Atherinopsidae,Leuresthes_tenuis,California_grunion,LETE,1,116,91,NA,ND,No,No,NA
6,Santa_Rosa_Island,Bechers,BB,9,19,2018,NA,1100,1230,low,NA,813,NA,Seine,50,4,2,931,Grunion,Actinopterygii,Atherinopsidae,Leuresthes_tenuis,California_grunion,LETE,1,91,78,NA,ND,No,No,NA
8,Santa_Rosa_Island,Southeast_Anchorage,SA,9,13,2018,NA,1215,1310,high,slack,1250,NA,Seine,50,15,2,805,Grunion,Actinopterygii,Atherinopsidae,Leuresthes_tenuis,California_grunion,LETE,1,70,58,NA,ND,Yes,Yes,Whole_fish
8,Santa_Rosa_Island,Southeast_Anchorage,SA,9,13,2018,NA,1215,1310,high,slack,1250,NA,Seine,50,15,2,804,Barred_surfperch,Actinopterygii,Embiotocidae,Amphistichus_argenteus,Barred_surfperch,AMAR,1,77,59,NA,ND,Yes,Yes,Whole_fish
8,Santa_Rosa_Island,Southeast_Anchorage,SA,9,13,2018,NA,1215,1310,high,slack,1250,NA,Seine,50,15,2,803,Barred_surfperch,Actinopterygii,Embiotocidae,Amphistichus_argenteus,Barred_surfperch,AMAR,1,85,66,NA,ND,Yes,Yes,Whole_fish
8,Santa_Rosa_Island,Southeast_Anchorage,SA,9,13,2018,NA,1215,1310,high,slack,1250,NA,Seine,50,15,2,802,Barred_surfperch,Actinopterygii,Embiotocidae,Amphistichus_argenteus,Barred_surfperch,AMAR,1,87,68,NA,ND,Yes,Yes,Whole_fish
4,Santa_Rosa_Island,China_Camp,CC,9,12,2018,NA,1610,NA,high,ebbing,1215,NA,Seine,50,8,2,772,Barred_surfperch,Actinopterygii,Embiotocidae,Amphistichus_argenteus,Barred_surfperch,AMAR,1,105,82,NA,ND,No,No,bagged_at_site
4,Santa_Rosa_Island,China_Camp,CC,9,12,2018,NA,1610,NA,high,ebbing,1215,NA,Seine,50,8,2,771,Barred_surfperch,Actinopterygii,Embiotocidae,Amphistichus_argenteus,Barred_surfperch,AMAR,1,100,79,NA,ND,No,No,bagged_at_site
4,Santa_Rosa_Island,China_Camp,CC,9,12,2018,NA,1610,NA,high,ebbing,1215,NA,Seine,50,8,2,770,Barred_surfperch,Actinopterygii,Embiotocidae,Amphistichus_argenteus,Barred_surfperch,AMAR,1,253,201,NA,ND,No,No,NA
4,Santa_Rosa_Island,China_Camp,CC,9,12,2018,NA,1610,NA,high,ebbing,1215,NA,Seine,50,8,2,769,Barred_surfperch,Actinopterygii,Embiotocidae,Amphistichus_argenteus,Barred_surfperch,AMAR,1,246,197,NA,ND,No,No,NA
4,Santa_Rosa_Island,China_Camp,CC,9,12,2018,NA,1610,NA,high,ebbing,1215,NA,Seine,50,8,2,768,Barred_surfperch,Actinopterygii,Embiotocidae,Amphistichus_argenteus,Barred_surfperch,AMAR,1,330,264,NA,ND,No,No,beat_up_tail
4,Santa_Rosa_Island,China_Camp,CC,9,12,2018,NA,1610,NA,high,ebbing,1215,NA,Seine,50,8,2,767,Barred_surfperch,Actinopterygii,Embiotocidae,Amphistichus_argenteus,Barred_surfperch,AMAR,1,276,217,NA,ND,No,No,NA
4,Santa_Rosa_Island,China_Camp,CC,9,12,2018,NA,1610,NA,high,ebbing,1215,NA,Seine,50,8,2,766,Barred_surfperch,Actinopterygii,Embiotocidae,Amphistichus_argenteus,Barred_surfperch,AMAR,1,315,254,NA,ND,No,No,NA
3,Santa_Rosa_Island,Soledad,SC_R,9,11,2018,NA,1430,1530,high,ebbing,1240,NA,Seine,50,25,2,706,Barred_surfperch,Actinopterygii,Embiotocidae,Amphistichus_argenteus,Barred_surfperch,AMAR,1,83,65,NA,ND,No,No,NA
3,Santa_Rosa_Island,Soledad,SC_R,9,11,2018,NA,1430,1530,high,ebbing,1240,NA,Seine,50,25,2,705,Barred_surfperch,Actinopterygii,Embiotocidae,Amphistichus_argenteus,Barred_surfperch,AMAR,1,102,79,NA,ND,Yes,Yes,Whole_fish
3,Santa_Rosa_Island,Soledad,SC_R,9,11,2018,NA,1430,1530,high,ebbing,1240,NA,Seine,50,25,2,704,Barred_surfperch,Actinopterygii,Embiotocidae,Amphistichus_argenteus,Barred_surfperch,AMAR,1,174,140,NA,ND,Yes,Yes,NA
2,Santa_Rosa_Island,Sandy_Point,SP,9,10,2018,NA,1250,1350,high,ebbing,1100,NA,Seine,50,12,2,647,Barred_surfperch,Actinopterygii,Embiotocidae,Amphistichus_argenteus,Barred_surfperch,AMAR,1,266,212,NA,ND,Yes,Yes,NA
2,Santa_Rosa_Island,Sandy_Point,SP,9,10,2018,NA,1250,1350,high,ebbing,1100,NA,Seine,50,12,2,646,Barred_surfperch,Actinopterygii,Embiotocidae,Amphistichus_argenteus,Barred_surfperch,AMAR,1,79,62,NA,ND,Yes,Yes,Whole_fish
2,Santa_Rosa_Island,Sandy_Point,SP,9,10,2018,NA,1250,1350,high,ebbing,1100,NA,Seine,50,12,2,645,Barred_surfperch,Actinopterygii,Embiotocidae,Amphistichus_argenteus,Barred_surfperch,AMAR,1,85,67,NA,ND,Yes,Yes,Whole_fish_listed_as_id_647_for_isotopes_but_matches_size_for_645
2,Santa_Rosa_Island,Sandy_Point,SP,9,10,2018,NA,1250,1350,high,ebbing,1100,NA,Seine,50,12,2,644,Barred_surfperch,Actinopterygii,Embiotocidae,Amphistichus_argenteus,Barred_surfperch,AMAR,1,91,72,NA,ND,Yes,Yes,Whole_fish
5,Santa_Rosa_Island,Ford_Pt,FP,9,9,2018,NA,1130,1220,high,ebbing,1030,NA,Seine,50,7,2,632,Topsmelt,Actinopterygii,Atherinopsidae,Atherinops_affinis,Topsmelt,ATAF,1,232,199,NA,ND,Yes,Yes,NA
5,Santa_Rosa_Island,Ford_Pt,FP,9,9,2018,NA,1130,1220,high,ebbing,1030,NA,Seine,50,7,2,631,Topsmelt,Actinopterygii,Atherinopsidae,Atherinops_affinis,Topsmelt,ATAF,1,227,192,NA,ND,Yes,Yes,NA
5,Santa_Rosa_Island,Ford_Pt,FP,9,9,2018,NA,1130,1220,high,ebbing,1030,NA,Seine,50,7,2,630,Topsmelt,Actinopterygii,Atherinopsidae,Atherinops_affinis,Topsmelt,ATAF,1,238,201,NA,ND,Yes,Yes,NA
5,Santa_Rosa_Island,Ford_Pt,FP,9,9,2018,NA,1130,1220,high,ebbing,1030,NA,Seine,50,7,2,629,Barred_surfperch,Actinopterygii,Embiotocidae,Amphistichus_argenteus,Barred_surfperch,AMAR,1,111,88,NA,ND,Yes,Yes,Whole_fish
5,Santa_Rosa_Island,Ford_Pt,FP,9,9,2018,NA,1130,1220,high,ebbing,1030,NA,Seine,50,7,2,628,Barred_surfperch,Actinopterygii,Embiotocidae,Amphistichus_argenteus,Barred_surfperch,AMAR,1,115,91,NA,ND,Yes,Yes,Whole_fish
7,Santa_Rosa_Island,Water_Canyon,WC,9,8,2018,NA,1450,1530,NA,NA,NA,NA,Seine,50,4,2,591,Topsmelt,Actinopterygii,Atherinopsidae,Atherinops_affinis,Topsmelt,ATAF,1,64,55,NA,ND,No,No,NA
7,Santa_Rosa_Island,Water_Canyon,WC,9,8,2018,NA,1450,1530,NA,NA,NA,NA,Seine,50,4,2,590,Topsmelt,Actinopterygii,Atherinopsidae,Atherinops_affinis,Topsmelt,ATAF,1,61,53,NA,ND,No,No,NA
7,Santa_Rosa_Island,Water_Canyon,WC,9,8,2018,NA,1450,1530,NA,NA,NA,NA,Seine,50,4,2,589,Grunion,Actinopterygii,Atherinopsidae,Leuresthes_tenuis,California_grunion,LETE,1,58,51,NA,ND,Yes,No,Whole_fish
7,Santa_Rosa_Island,Water_Canyon,WC,9,8,2018,NA,1450,1530,NA,NA,NA,NA,Seine,50,4,2,588,Grunion,Actinopterygii,Atherinopsidae,Leuresthes_tenuis,California_grunion,LETE,1,69,59,NA,ND,Yes,No,Whole_fish
7,Santa_Rosa_Island,Water_Canyon,WC,9,8,2018,NA,1450,1530,NA,NA,NA,NA,Seine,50,4,2,587,Grunion,Actinopterygii,Atherinopsidae,Leuresthes_tenuis,California_grunion,LETE,1,63,55,NA,ND,Yes,No,Whole_fish
7,Santa_Rosa_Island,Water_Canyon,WC,9,8,2018,NA,1450,1530,NA,NA,NA,NA,Seine,50,4,2,586,Grunion,Actinopterygii,Atherinopsidae,Leuresthes_tenuis,California_grunion,LETE,1,69,60,NA,ND,Yes,No,Whole_fish
7,Santa_Rosa_Island,Water_Canyon,WC,9,8,2018,NA,1450,1530,NA,NA,NA,NA,Seine,50,4,2,585,Grunion,Actinopterygii,Atherinopsidae,Leuresthes_tenuis,California_grunion,LETE,1,73,63,NA,ND,Yes,No,Whole_fish
7,Santa_Rosa_Island,Water_Canyon,WC,9,8,2018,NA,1450,1530,NA,NA,NA,NA,Seine,50,4,2,584,Grunion,Actinopterygii,Atherinopsidae,Leuresthes_tenuis,California_grunion,LETE,1,67,58,NA,ND,Yes,No,Whole_fish
7,Santa_Rosa_Island,Water_Canyon,WC,9,8,2018,NA,1450,1530,NA,NA,NA,NA,Seine,50,4,2,583,Grunion,Actinopterygii,Atherinopsidae,Leuresthes_tenuis,California_grunion,LETE,1,65,57,NA,ND,Yes,Yes,Whole_fish
7,Santa_Rosa_Island,Water_Canyon,WC,9,8,2018,NA,1450,1530,NA,NA,NA,NA,Seine,50,4,2,582,Grunion,Actinopterygii,Atherinopsidae,Leuresthes_tenuis,California_grunion,LETE,1,69,59,NA,ND,Yes,Yes,Whole_fish
