"","Species","Site","e_index","sd_e_index","mean_bruv_count","sd_bruv_count","matching","matching2","eDNA_Presence_tot","nps_Presence_tot","eDNA_detect","BRUV_detect"
"320","Gymnothorax mordax","Santa_Claus",0,0,0,0,"Both.Missed","Matching",2.53098631698378,2,"eDNA.Detected","BRUV.Detected"
"321","Gymnothorax mordax","Santa_Monica",0,0,0,0,"Both.Missed","Matching",2.53098631698378,2,"eDNA.Detected","BRUV.Detected"
"322","Gymnothorax mordax","Soledad",1,1,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",2.53098631698378,2,"eDNA.Detected","BRUV.Detected"
"323","Gymnothorax mordax","Southeast_Anchorage",0,0,0,0,"Both.Missed","Matching",2.53098631698378,2,"eDNA.Detected","BRUV.Detected"
"324","Gymnothorax mordax","Water_Canyon",0,0,0,0,"Both.Missed","Matching",2.53098631698378,2,"eDNA.Detected","BRUV.Detected"
"325","Anisotremus davidsonii","Bechers",0,0,0,0,"Both.Missed","Matching",1.75903079883067,5.66666666666667,"eDNA.Detected","BRUV.Detected"
"326","Anisotremus davidsonii","Ben_Weston",0.0984301035724006,0.0984301035724006,3,2.82842712474619,"Both.Detected","Matching",1.75903079883067,5.66666666666667,"eDNA.Detected","BRUV.Detected"
"327","Anisotremus davidsonii","China_Camp",0,0,0,0,"Both.Missed","Matching",1.75903079883067,5.66666666666667,"eDNA.Detected","BRUV.Detected"
"328","Anisotremus davidsonii","Christy",0,0,0,0,"Both.Missed","Matching",1.75903079883067,5.66666666666667,"eDNA.Detected","BRUV.Detected"
"329","Anisotremus davidsonii","Coches",0.227673876568162,0.227673876568162,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",1.75903079883067,5.66666666666667,"eDNA.Detected","BRUV.Detected"
"330","Anisotremus davidsonii","Cuylers_Harbor",0,0,0,0,"Both.Missed","Matching",1.75903079883067,5.66666666666667,"eDNA.Detected","BRUV.Detected"
"331","Anisotremus davidsonii","Dangermond",0,0,0,0,"Both.Missed","Matching",1.75903079883067,5.66666666666667,"eDNA.Detected","BRUV.Detected"
"332","Anisotremus davidsonii","Emerald_Bay",0.174840806247,0.174840806247,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",1.75903079883067,5.66666666666667,"eDNA.Detected","BRUV.Detected"
"333","Anisotremus davidsonii","Ford_Pt",0,0,0,0,"Both.Missed","Matching",1.75903079883067,5.66666666666667,"eDNA.Detected","BRUV.Detected"
"334","Anisotremus davidsonii","Forney",0,0,0,0,"Both.Missed","Matching",1.75903079883067,5.66666666666667,"eDNA.Detected","BRUV.Detected"
"335","Anisotremus davidsonii","Little_Harbor",1,1,2.66666666666667,0.577350269189626,"Both.Detected","Matching",1.75903079883067,5.66666666666667,"eDNA.Detected","BRUV.Detected"
"336","Anisotremus davidsonii","R_Beach",0.0668491518866024,0.0668491518866024,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",1.75903079883067,5.66666666666667,"eDNA.Detected","BRUV.Detected"
"337","Anisotremus davidsonii","Sandy_Point",0,0,0,0,"Both.Missed","Matching",1.75903079883067,5.66666666666667,"eDNA.Detected","BRUV.Detected"
"338","Anisotremus davidsonii","Santa_Claus",0.174015918331091,0.174015918331091,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",1.75903079883067,5.66666666666667,"eDNA.Detected","BRUV.Detected"
"339","Anisotremus davidsonii","Santa_Monica",0.0172209422254142,0.0172209422254142,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",1.75903079883067,5.66666666666667,"eDNA.Detected","BRUV.Detected"
"340","Anisotremus davidsonii","Soledad",0,0,0,0,"Both.Missed","Matching",1.75903079883067,5.66666666666667,"eDNA.Detected","BRUV.Detected"
"341","Anisotremus davidsonii","Southeast_Anchorage",0,0,0,0,"Both.Missed","Matching",1.75903079883067,5.66666666666667,"eDNA.Detected","BRUV.Detected"
"342","Anisotremus davidsonii","Water_Canyon",0,0,0,0,"Both.Missed","Matching",1.75903079883067,5.66666666666667,"eDNA.Detected","BRUV.Detected"
"343","Brachygenys californiensis","Bechers",0,0,0,0,"Both.Missed","Matching",1.62803032203153,32,"eDNA.Detected","BRUV.Detected"
"344","Brachygenys californiensis","Ben_Weston",0.423345033028281,0.423345033028281,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",1.62803032203153,32,"eDNA.Detected","BRUV.Detected"
"345","Brachygenys californiensis","China_Camp",0,0,0,0,"Both.Missed","Matching",1.62803032203153,32,"eDNA.Detected","BRUV.Detected"
"346","Brachygenys californiensis","Christy",0,0,0,0,"Both.Missed","Matching",1.62803032203153,32,"eDNA.Detected","BRUV.Detected"
"347","Brachygenys californiensis","Coches",0.0854868372655138,0.0854868372655138,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",1.62803032203153,32,"eDNA.Detected","BRUV.Detected"
"348","Brachygenys californiensis","Cuylers_Harbor",0,0,0,0,"Both.Missed","Matching",1.62803032203153,32,"eDNA.Detected","BRUV.Detected"
"349","Brachygenys californiensis","Dangermond",0,0,0,0,"Both.Missed","Matching",1.62803032203153,32,"eDNA.Detected","BRUV.Detected"
"350","Brachygenys californiensis","Emerald_Bay",0.119198451737738,0.119198451737738,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",1.62803032203153,32,"eDNA.Detected","BRUV.Detected"
"351","Brachygenys californiensis","Ford_Pt",0,0,0,0,"Both.Missed","Matching",1.62803032203153,32,"eDNA.Detected","BRUV.Detected"
"352","Brachygenys californiensis","Forney",0,0,0,0,"Both.Missed","Matching",1.62803032203153,32,"eDNA.Detected","BRUV.Detected"
"353","Brachygenys californiensis","Little_Harbor",1,1,32,0,"Both.Detected","Matching",1.62803032203153,32,"eDNA.Detected","BRUV.Detected"
"354","Brachygenys californiensis","R_Beach",0,0,0,0,"Both.Missed","Matching",1.62803032203153,32,"eDNA.Detected","BRUV.Detected"
"355","Brachygenys californiensis","Sandy_Point",0,0,0,0,"Both.Missed","Matching",1.62803032203153,32,"eDNA.Detected","BRUV.Detected"
"356","Brachygenys californiensis","Santa_Claus",0,0,0,0,"Both.Missed","Matching",1.62803032203153,32,"eDNA.Detected","BRUV.Detected"
"357","Brachygenys californiensis","Santa_Monica",0,0,0,0,"Both.Missed","Matching",1.62803032203153,32,"eDNA.Detected","BRUV.Detected"
"358","Brachygenys californiensis","Soledad",0,0,0,0,"Both.Missed","Matching",1.62803032203153,32,"eDNA.Detected","BRUV.Detected"
"359","Brachygenys californiensis","Southeast_Anchorage",0,0,0,0,"Both.Missed","Matching",1.62803032203153,32,"eDNA.Detected","BRUV.Detected"
"360","Brachygenys californiensis","Water_Canyon",0,0,0,0,"Both.Missed","Matching",1.62803032203153,32,"eDNA.Detected","BRUV.Detected"
"361","Paralabrax clathratus","Bechers",0,0,0,0,"Both.Missed","Matching",3.89630796495575,13,"eDNA.Detected","BRUV.Detected"
"362","Paralabrax clathratus","Ben_Weston",0.0928245872534767,0.0928245872534767,1,0,"Both.Detected","Matching",3.89630796495575,13,"eDNA.Detected","BRUV.Detected"
"363","Paralabrax clathratus","China_Camp",0,0,0,0,"Both.Missed","Matching",3.89630796495575,13,"eDNA.Detected","BRUV.Detected"
"364","Paralabrax clathratus","Christy",0.0562225439816343,0.0562225439816343,1,0,"Both.Detected","Matching",3.89630796495575,13,"eDNA.Detected","BRUV.Detected"
"365","Paralabrax clathratus","Coches",0.351670763648088,0.351670763648088,2,0,"Both.Detected","Matching",3.89630796495575,13,"eDNA.Detected","BRUV.Detected"
"366","Paralabrax clathratus","Cuylers_Harbor",0,0,0,0,"Both.Missed","Matching",3.89630796495575,13,"eDNA.Detected","BRUV.Detected"
"367","Paralabrax clathratus","Dangermond",0,0,0,0,"Both.Missed","Matching",3.89630796495575,13,"eDNA.Detected","BRUV.Detected"
"368","Paralabrax clathratus","Emerald_Bay",0.508187472917415,0.508187472917415,4.5,3.53553390593274,"Both.Detected","Matching",3.89630796495575,13,"eDNA.Detected","BRUV.Detected"
"369","Paralabrax clathratus","Ford_Pt",0.0595277725827066,0.0595277725827066,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",3.89630796495575,13,"eDNA.Detected","BRUV.Detected"
"370","Paralabrax clathratus","Forney",0.777291708660961,0.777291708660961,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",3.89630796495575,13,"eDNA.Detected","BRUV.Detected"
"371","Paralabrax clathratus","Little_Harbor",0.464504717742884,0.464504717742884,4.5,0.707106781186548,"Both.Detected","Matching",3.89630796495575,13,"eDNA.Detected","BRUV.Detected"
"372","Paralabrax clathratus","R_Beach",0.269934450654604,0.269934450654604,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",3.89630796495575,13,"eDNA.Detected","BRUV.Detected"
"373","Paralabrax clathratus","Sandy_Point",1,1,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",3.89630796495575,13,"eDNA.Detected","BRUV.Detected"
"374","Paralabrax clathratus","Santa_Claus",0.0116098868714734,0.0116098868714734,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",3.89630796495575,13,"eDNA.Detected","BRUV.Detected"
"375","Paralabrax clathratus","Santa_Monica",0,0,0,0,"Both.Missed","Matching",3.89630796495575,13,"eDNA.Detected","BRUV.Detected"
"376","Paralabrax clathratus","Soledad",0,0,0,0,"Both.Missed","Matching",3.89630796495575,13,"eDNA.Detected","BRUV.Detected"
"377","Paralabrax clathratus","Southeast_Anchorage",0,0,0,0,"Both.Missed","Matching",3.89630796495575,13,"eDNA.Detected","BRUV.Detected"
"378","Paralabrax clathratus","Water_Canyon",0.304534060642508,0.304534060642508,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",3.89630796495575,13,"eDNA.Detected","BRUV.Detected"
"379","Triakis semifasciata","Bechers",0,0,1.33333333333333,0.577350269189626,"BRUV.Detected.Only","BRUV.Detected.Only",6.17388584060393,18.3333333333333,"eDNA.Detected","BRUV.Detected"
"380","Triakis semifasciata","Ben_Weston",0.137264708812677,0.137264708812677,1,0,"Both.Detected","Matching",6.17388584060393,18.3333333333333,"eDNA.Detected","BRUV.Detected"
"381","Triakis semifasciata","China_Camp",0,0,0,0,"Both.Missed","Matching",6.17388584060393,18.3333333333333,"eDNA.Detected","BRUV.Detected"
"382","Triakis semifasciata","Christy",0.942374811515668,0.942374811515668,1.5,0.707106781186548,"Both.Detected","Matching",6.17388584060393,18.3333333333333,"eDNA.Detected","BRUV.Detected"
"383","Triakis semifasciata","Coches",0.139879070426154,0.139879070426154,1.33333333333333,0.577350269189626,"Both.Detected","Matching",6.17388584060393,18.3333333333333,"eDNA.Detected","BRUV.Detected"
"384","Triakis semifasciata","Cuylers_Harbor",0.683669126445649,0.683669126445649,1,0,"Both.Detected","Matching",6.17388584060393,18.3333333333333,"eDNA.Detected","BRUV.Detected"
"385","Triakis semifasciata","Dangermond",0.440046407090564,0.440046407090564,1,0,"Both.Detected","Matching",6.17388584060393,18.3333333333333,"eDNA.Detected","BRUV.Detected"
"386","Triakis semifasciata","Emerald_Bay",0.449361552453492,0.449361552453492,1,0,"Both.Detected","Matching",6.17388584060393,18.3333333333333,"eDNA.Detected","BRUV.Detected"
"387","Triakis semifasciata","Ford_Pt",0,0,0,0,"Both.Missed","Matching",6.17388584060393,18.3333333333333,"eDNA.Detected","BRUV.Detected"
"388","Triakis semifasciata","Forney",0.0613651525725725,0.0613651525725725,1.66666666666667,1.15470053837925,"Both.Detected","Matching",6.17388584060393,18.3333333333333,"eDNA.Detected","BRUV.Detected"
"389","Triakis semifasciata","Little_Harbor",0.605613000303553,0.605613000303553,2,0,"Both.Detected","Matching",6.17388584060393,18.3333333333333,"eDNA.Detected","BRUV.Detected"
"390","Triakis semifasciata","R_Beach",0.408801985728891,0.408801985728891,1,0,"Both.Detected","Matching",6.17388584060393,18.3333333333333,"eDNA.Detected","BRUV.Detected"
"391","Triakis semifasciata","Sandy_Point",0,0,1,0,"BRUV.Detected.Only","BRUV.Detected.Only",6.17388584060393,18.3333333333333,"eDNA.Detected","BRUV.Detected"
"392","Triakis semifasciata","Santa_Claus",0.922149766634622,0.922149766634622,1,0,"Both.Detected","Matching",6.17388584060393,18.3333333333333,"eDNA.Detected","BRUV.Detected"
"393","Triakis semifasciata","Santa_Monica",0.165961629434708,0.165961629434708,1.5,0.707106781186548,"Both.Detected","Matching",6.17388584060393,18.3333333333333,"eDNA.Detected","BRUV.Detected"
"394","Triakis semifasciata","Soledad",0.0782686288515279,0.0782686288515279,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",6.17388584060393,18.3333333333333,"eDNA.Detected","BRUV.Detected"
"395","Triakis semifasciata","Southeast_Anchorage",0.139130000333847,0.139130000333847,1,0,"Both.Detected","Matching",6.17388584060393,18.3333333333333,"eDNA.Detected","BRUV.Detected"
"396","Triakis semifasciata","Water_Canyon",1,1,1,0,"Both.Detected","Matching",6.17388584060393,18.3333333333333,"eDNA.Detected","BRUV.Detected"
"397","Urobatis halleri","Bechers",0,0,0,0,"Both.Missed","Matching",2.07282853583299,5.66666666666667,"eDNA.Detected","BRUV.Detected"
"398","Urobatis halleri","Ben_Weston",0.539027449991638,0.539027449991638,2,1.73205080756888,"Both.Detected","Matching",2.07282853583299,5.66666666666667,"eDNA.Detected","BRUV.Detected"
"399","Urobatis halleri","China_Camp",0,0,0,0,"Both.Missed","Matching",2.07282853583299,5.66666666666667,"eDNA.Detected","BRUV.Detected"
"400","Urobatis halleri","Christy",0,0,0,0,"Both.Missed","Matching",2.07282853583299,5.66666666666667,"eDNA.Detected","BRUV.Detected"
"401","Urobatis halleri","Coches",0,0,0,0,"Both.Missed","Matching",2.07282853583299,5.66666666666667,"eDNA.Detected","BRUV.Detected"
"402","Urobatis halleri","Cuylers_Harbor",0,0,0,0,"Both.Missed","Matching",2.07282853583299,5.66666666666667,"eDNA.Detected","BRUV.Detected"
"403","Urobatis halleri","Dangermond",0,0,0,0,"Both.Missed","Matching",2.07282853583299,5.66666666666667,"eDNA.Detected","BRUV.Detected"
"404","Urobatis halleri","Emerald_Bay",1,1,2.33333333333333,1.15470053837925,"Both.Detected","Matching",2.07282853583299,5.66666666666667,"eDNA.Detected","BRUV.Detected"
"405","Urobatis halleri","Ford_Pt",0,0,0,0,"Both.Missed","Matching",2.07282853583299,5.66666666666667,"eDNA.Detected","BRUV.Detected"
"406","Urobatis halleri","Forney",0,0,0,0,"Both.Missed","Matching",2.07282853583299,5.66666666666667,"eDNA.Detected","BRUV.Detected"
"407","Urobatis halleri","Little_Harbor",0.435284968571575,0.435284968571575,1.33333333333333,0.577350269189626,"Both.Detected","Matching",2.07282853583299,5.66666666666667,"eDNA.Detected","BRUV.Detected"
"408","Urobatis halleri","R_Beach",0.0985161172697814,0.0985161172697814,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",2.07282853583299,5.66666666666667,"eDNA.Detected","BRUV.Detected"
"409","Urobatis halleri","Sandy_Point",0,0,0,0,"Both.Missed","Matching",2.07282853583299,5.66666666666667,"eDNA.Detected","BRUV.Detected"
"410","Urobatis halleri","Santa_Claus",0,0,0,0,"Both.Missed","Matching",2.07282853583299,5.66666666666667,"eDNA.Detected","BRUV.Detected"
"411","Urobatis halleri","Santa_Monica",0,0,0,0,"Both.Missed","Matching",2.07282853583299,5.66666666666667,"eDNA.Detected","BRUV.Detected"
"412","Urobatis halleri","Soledad",0,0,0,0,"Both.Missed","Matching",2.07282853583299,5.66666666666667,"eDNA.Detected","BRUV.Detected"
"413","Urobatis halleri","Southeast_Anchorage",0,0,0,0,"Both.Missed","Matching",2.07282853583299,5.66666666666667,"eDNA.Detected","BRUV.Detected"
"414","Urobatis halleri","Water_Canyon",0,0,0,0,"Both.Missed","Matching",2.07282853583299,5.66666666666667,"eDNA.Detected","BRUV.Detected"
"415","Pseudobatos productus","Bechers",0,0,0,0,"Both.Missed","Matching",3.0577958271443,5.5,"eDNA.Detected","BRUV.Detected"
"416","Pseudobatos productus","Ben_Weston",0.641457949371426,0.641457949371426,1,0,"Both.Detected","Matching",3.0577958271443,5.5,"eDNA.Detected","BRUV.Detected"
"417","Pseudobatos productus","China_Camp",0,0,0,0,"Both.Missed","Matching",3.0577958271443,5.5,"eDNA.Detected","BRUV.Detected"
"418","Pseudobatos productus","Christy",0,0,0,0,"Both.Missed","Matching",3.0577958271443,5.5,"eDNA.Detected","BRUV.Detected"
"419","Pseudobatos productus","Coches",0,0,0,0,"Both.Missed","Matching",3.0577958271443,5.5,"eDNA.Detected","BRUV.Detected"
"420","Pseudobatos productus","Cuylers_Harbor",0,0,0,0,"Both.Missed","Matching",3.0577958271443,5.5,"eDNA.Detected","BRUV.Detected"
"421","Pseudobatos productus","Dangermond",0.13602534846795,0.13602534846795,1,0,"Both.Detected","Matching",3.0577958271443,5.5,"eDNA.Detected","BRUV.Detected"
"422","Pseudobatos productus","Emerald_Bay",1,1,1,0,"Both.Detected","Matching",3.0577958271443,5.5,"eDNA.Detected","BRUV.Detected"
"423","Pseudobatos productus","Ford_Pt",0,0,0,0,"Both.Missed","Matching",3.0577958271443,5.5,"eDNA.Detected","BRUV.Detected"
"424","Pseudobatos productus","Forney",0,0,0,0,"Both.Missed","Matching",3.0577958271443,5.5,"eDNA.Detected","BRUV.Detected"
"425","Pseudobatos productus","Little_Harbor",0.688429929864174,0.688429929864174,1.5,0.707106781186548,"Both.Detected","Matching",3.0577958271443,5.5,"eDNA.Detected","BRUV.Detected"
"426","Pseudobatos productus","R_Beach",0.22501925514758,0.22501925514758,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",3.0577958271443,5.5,"eDNA.Detected","BRUV.Detected"
"427","Pseudobatos productus","Sandy_Point",0,0,0,0,"Both.Missed","Matching",3.0577958271443,5.5,"eDNA.Detected","BRUV.Detected"
"428","Pseudobatos productus","Santa_Claus",0.223025026304199,0.223025026304199,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",3.0577958271443,5.5,"eDNA.Detected","BRUV.Detected"
"429","Pseudobatos productus","Santa_Monica",0.143838317988975,0.143838317988975,1,0,"Both.Detected","Matching",3.0577958271443,5.5,"eDNA.Detected","BRUV.Detected"
"430","Pseudobatos productus","Soledad",0,0,0,0,"Both.Missed","Matching",3.0577958271443,5.5,"eDNA.Detected","BRUV.Detected"
"431","Pseudobatos productus","Southeast_Anchorage",0,0,0,0,"Both.Missed","Matching",3.0577958271443,5.5,"eDNA.Detected","BRUV.Detected"
"432","Pseudobatos productus","Water_Canyon",0,0,0,0,"Both.Missed","Matching",3.0577958271443,5.5,"eDNA.Detected","BRUV.Detected"
"433","Paralichthys californicus","Bechers",0,0,0,0,"Both.Missed","Matching",2.98934415966318,2,"eDNA.Detected","BRUV.Detected"
"434","Paralichthys californicus","Ben_Weston",0,0,0,0,"Both.Missed","Matching",2.98934415966318,2,"eDNA.Detected","BRUV.Detected"
"435","Paralichthys californicus","China_Camp",0,0,0,0,"Both.Missed","Matching",2.98934415966318,2,"eDNA.Detected","BRUV.Detected"
"436","Paralichthys californicus","Christy",0.750077504933963,0.750077504933963,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",2.98934415966318,2,"eDNA.Detected","BRUV.Detected"
"437","Paralichthys californicus","Coches",0,0,0,0,"Both.Missed","Matching",2.98934415966318,2,"eDNA.Detected","BRUV.Detected"
"438","Paralichthys californicus","Cuylers_Harbor",0.0610999542835568,0.0610999542835568,1,0,"Both.Detected","Matching",2.98934415966318,2,"eDNA.Detected","BRUV.Detected"
"439","Paralichthys californicus","Dangermond",0,0,0,0,"Both.Missed","Matching",2.98934415966318,2,"eDNA.Detected","BRUV.Detected"
"440","Paralichthys californicus","Emerald_Bay",0.422640665712289,0.422640665712289,1,0,"Both.Detected","Matching",2.98934415966318,2,"eDNA.Detected","BRUV.Detected"
"441","Paralichthys californicus","Ford_Pt",0,0,0,0,"Both.Missed","Matching",2.98934415966318,2,"eDNA.Detected","BRUV.Detected"
"442","Paralichthys californicus","Forney",1,1,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",2.98934415966318,2,"eDNA.Detected","BRUV.Detected"
"443","Paralichthys californicus","Little_Harbor",0.0998925640022163,0.0998925640022163,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",2.98934415966318,2,"eDNA.Detected","BRUV.Detected"
"444","Paralichthys californicus","R_Beach",0.172744373456526,0.172744373456526,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",2.98934415966318,2,"eDNA.Detected","BRUV.Detected"
"445","Paralichthys californicus","Sandy_Point",0,0,0,0,"Both.Missed","Matching",2.98934415966318,2,"eDNA.Detected","BRUV.Detected"
"446","Paralichthys californicus","Santa_Claus",0.311448091272821,0.311448091272821,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",2.98934415966318,2,"eDNA.Detected","BRUV.Detected"
"447","Paralichthys californicus","Santa_Monica",0,0,0,0,"Both.Missed","Matching",2.98934415966318,2,"eDNA.Detected","BRUV.Detected"
"448","Paralichthys californicus","Soledad",0,0,0,0,"Both.Missed","Matching",2.98934415966318,2,"eDNA.Detected","BRUV.Detected"
"449","Paralichthys californicus","Southeast_Anchorage",0,0,0,0,"Both.Missed","Matching",2.98934415966318,2,"eDNA.Detected","BRUV.Detected"
"450","Paralichthys californicus","Water_Canyon",0.171441006001809,0.171441006001809,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",2.98934415966318,2,"eDNA.Detected","BRUV.Detected"
"451","Paralabrax nebulifer","Bechers",0,0,0,0,"Both.Missed","Matching",1.88764435737411,1,"eDNA.Detected","BRUV.Detected"
"452","Paralabrax nebulifer","Ben_Weston",0,0,0,0,"Both.Missed","Matching",1.88764435737411,1,"eDNA.Detected","BRUV.Detected"
"453","Paralabrax nebulifer","China_Camp",0,0,0,0,"Both.Missed","Matching",1.88764435737411,1,"eDNA.Detected","BRUV.Detected"
"454","Paralabrax nebulifer","Christy",0,0,0,0,"Both.Missed","Matching",1.88764435737411,1,"eDNA.Detected","BRUV.Detected"
"455","Paralabrax nebulifer","Coches",0,0,0,0,"Both.Missed","Matching",1.88764435737411,1,"eDNA.Detected","BRUV.Detected"
"456","Paralabrax nebulifer","Cuylers_Harbor",0,0,0,0,"Both.Missed","Matching",1.88764435737411,1,"eDNA.Detected","BRUV.Detected"
"457","Paralabrax nebulifer","Dangermond",0,0,0,0,"Both.Missed","Matching",1.88764435737411,1,"eDNA.Detected","BRUV.Detected"
"458","Paralabrax nebulifer","Emerald_Bay",1,1,1,0,"Both.Detected","Matching",1.88764435737411,1,"eDNA.Detected","BRUV.Detected"
"459","Paralabrax nebulifer","Ford_Pt",0,0,0,0,"Both.Missed","Matching",1.88764435737411,1,"eDNA.Detected","BRUV.Detected"
"460","Paralabrax nebulifer","Forney",0,0,0,0,"Both.Missed","Matching",1.88764435737411,1,"eDNA.Detected","BRUV.Detected"
"461","Paralabrax nebulifer","Little_Harbor",0,0,0,0,"Both.Missed","Matching",1.88764435737411,1,"eDNA.Detected","BRUV.Detected"
"462","Paralabrax nebulifer","R_Beach",0.325756513685521,0.325756513685521,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",1.88764435737411,1,"eDNA.Detected","BRUV.Detected"
"463","Paralabrax nebulifer","Sandy_Point",0,0,0,0,"Both.Missed","Matching",1.88764435737411,1,"eDNA.Detected","BRUV.Detected"
"464","Paralabrax nebulifer","Santa_Claus",0.561887843688587,0.561887843688587,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",1.88764435737411,1,"eDNA.Detected","BRUV.Detected"
"465","Paralabrax nebulifer","Santa_Monica",0,0,0,0,"Both.Missed","Matching",1.88764435737411,1,"eDNA.Detected","BRUV.Detected"
"466","Paralabrax nebulifer","Soledad",0,0,0,0,"Both.Missed","Matching",1.88764435737411,1,"eDNA.Detected","BRUV.Detected"
"467","Paralabrax nebulifer","Southeast_Anchorage",0,0,0,0,"Both.Missed","Matching",1.88764435737411,1,"eDNA.Detected","BRUV.Detected"
"468","Paralabrax nebulifer","Water_Canyon",0,0,0,0,"Both.Missed","Matching",1.88764435737411,1,"eDNA.Detected","BRUV.Detected"
